Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743002745993629696,mxim,2016-06-15 08:50:00,b kipling hagopian sells 46800 shares maxim integrated products inc mxim stock,0.0,0.0,1172.0,58.0,False,1
742874326374973440,mxim,2016-06-15 00:20:00,rt bullish doji,0.0,2.0,877.0,128.0,True,1
742874045960491008,mxim,2016-06-15 00:19:00,rt bullish doji,0.0,2.0,637.0,530.0,True,0
742859311114780672,mxim,2016-06-14 23:20:00,bullish doji,0.0,2.0,4864.0,2512.0,False,1
742807589700939776,mxim,2016-06-14 19:55:00,director maxim integrated nasdaq mxim selling shares mxim,0.0,0.0,466.0,214.0,False,1
742803489256964096,mxim,2016-06-14 19:38:00,maxim integrated products director disposed 31850 shares,0.0,0.0,340.0,27.0,False,1
742761867412639744,mxim,2016-06-14 16:53:00,best outperformers ranked 40 45 mxim ppg kar viav bbw,0.0,0.0,139.0,160.0,False,0
742726233700597760,mxim,2016-06-14 14:31:00,call put highest percent volume changes calls bud mos lc mxim fdx puts amat cop avgo lulu rh,0.0,0.0,15124.0,2919.0,False,1
742648663617507328,mxim,2016-06-14 09:23:00,maxim integrated products inc mxim vp sells dollars 29200.00 stock,0.0,0.0,998.0,0.0,False,0
742647616341676032,mxim,2016-06-14 09:19:00,bruce e kiddoo sells 25000 shares maxim integrated products inc mxim stock,0.0,0.0,1074.0,11.0,False,1
742647610817826816,mxim,2016-06-14 09:19:00,bruce e kiddoo sells 25000 shares maxim integrated products inc mxim stock,0.0,0.0,1074.0,11.0,False,0
742646519665430528,mxim,2016-06-14 09:15:00,bruce e kiddoo sells 25000 shares maxim integrated products inc mxim stock,0.0,0.0,6365.0,2292.0,False,0
742646517190774786,mxim,2016-06-14 09:15:00,bruce e kiddoo sells 25000 shares maxim integrated products inc mxim stock,0.0,0.0,6365.0,2292.0,False,1
742629170514120704,mxim,2016-06-14 08:06:00,maxim integrated products inc mxim receives consensus rating “buy” brokerages,0.0,0.0,998.0,0.0,False,1
742628974497566720,mxim,2016-06-14 08:05:00,maxim integrated products inc mxim receives consensus rating “buy” brokerages,0.0,0.0,771.0,8.0,False,0
742555620184821760,mxim,2016-06-14 03:13:00,oppenheimer reiterates hold rating maxim integrated mxim,0.0,0.0,466.0,214.0,False,0
742517727080898560,mxim,2016-06-14 00:43:00,elder red,0.0,0.0,4864.0,2512.0,False,1
742501266086080516,mxim,2016-06-13 23:37:00,maxim integrated products inc mxim director sells dollars 771848.00 stock,0.0,0.0,998.0,0.0,False,1
742499501311721472,mxim,2016-06-13 23:30:00,maxim integrated products inc mxim director sells dollars 771848.00 stock,0.0,0.0,422.0,10.0,False,0
742499276828385280,mxim,2016-06-13 23:29:00,mxim maxim integrated products inc director sells dollars 771848.00 stock,0.0,0.0,630.0,5.0,False,1
742496596525514752,mxim,2016-06-13 23:19:00,mxim maxim integrated products inc director sells dollars 771848.00 stock,0.0,0.0,168.0,0.0,False,1
742493298477150208,mxim,2016-06-13 23:06:00,mxim new insider filing director b kipling hagopian,0.0,0.0,532.0,0.0,False,0
742491099143544832,mxim,2016-06-13 22:57:00,director maxim integrated nasdaq mxim selling shares mxim,0.0,0.0,466.0,214.0,False,1
742485875154526208,mxim,2016-06-13 22:36:00,maxim integrated products director disposed 26800 shares,0.0,0.0,340.0,27.0,False,1
742399406327074816,mxim,2016-06-13 16:53:00,best outperformers ranked 40 45 mxim ppg kar viav bbw,0.0,0.0,139.0,160.0,False,1
742381556078157824,mxim,2016-06-13 15:42:00,tiaa cref investment management llc boosts position maxim integrated products inc mxim,0.0,0.0,422.0,10.0,False,0
742329736265895936,mxim,2016-06-13 12:16:00,4400 shares maxim integrated products inc mxim acquired nikko asset management americas inc,0.0,0.0,2226.0,11.0,False,1
742289582717345792,mxim,2016-06-13 09:36:00,steven yamasaki sells 14000 shares maxim integrated products inc mxim stock,0.0,0.0,2226.0,11.0,False,1
742273796271407104,mxim,2016-06-13 08:33:00,bank corp dollars 0423000 stake maxim integrated products inc mxim,0.0,0.0,771.0,8.0,False,1
742037695220842496,mxim,2016-06-12 16:55:00,best outperformers ranked 40 45 qsr mxim ppg jazz mnst,0.0,0.0,139.0,160.0,False,0
742033336369979392,mxim,2016-06-12 16:38:00,max14933 max14937 two channel bidirectional digital isolators read,1.0,0.0,91.0,3.0,False,1
741674703077642240,mxim,2016-06-11 16:53:00,best outperformers ranked 40 45 snow ppg jazz mxim kar,0.0,0.0,139.0,160.0,False,0
741662964630081536,mxim,2016-06-11 16:06:00,maxim integrated mxim 37.63 mxim create 16 times 16 led displays flexible reference design pr newswire wed,0.0,0.0,1852.0,446.0,False,1
741431435828006912,mxim,2016-06-11 00:46:00,cmf improving,0.0,0.0,4864.0,2512.0,False,1
741370724955348992,mxim,2016-06-10 20:45:00,bruce e kiddoo sells 25000 shares maxim integrated products inc mxim stock,0.0,0.0,530.0,6.0,False,1
741370523947503616,mxim,2016-06-10 20:44:00,bruce e kiddoo sells 25000 shares maxim integrated products inc mxim stock,0.0,0.0,1172.0,58.0,False,1
741350787255787520,mxim,2016-06-10 19:26:00,mxim new insider filing cfo senior vp bruce e kiddoo,0.0,0.0,532.0,0.0,False,0
741344537897926656,mxim,2016-06-10 19:01:00,maxim integrated productss cfo senior vp cashed 25000 options,0.0,0.0,340.0,27.0,False,1
741311710640869376,mxim,2016-06-10 16:50:00,best outperformers ranked 40 45 bbw ppg jazz kar mxim,0.0,0.0,139.0,160.0,False,1
741295226426404864,mxim,2016-06-10 15:45:00,maxim integrated products inc mxim vp steven yamasaki sells 14000 shares,0.0,0.0,530.0,6.0,False,0
741295133556113408,mxim,2016-06-10 15:45:00,maxim integrated products inc mxim vp steven yamasaki sells 14000 shares,0.0,0.0,1172.0,58.0,False,0
741240151230316549,mxim,2016-06-10 12:06:00,r frank wazzan sells 3000 shares maxim integrated products inc mxim stock,0.0,0.0,2226.0,11.0,False,1
741133339013316608,mxim,2016-06-10 05:02:00,products inc files sec form 4 statement changes beneficial ownersh read,0.0,0.0,91.0,3.0,False,1
740962025178865664,mxim,2016-06-09 17:41:00,steven yamasaki sells 14000 shares maxim integrated products inc mxim stock,0.0,0.0,422.0,10.0,False,0
740956968353968129,mxim,2016-06-09 17:21:00,please consider buying either stm mxim opinion stm best option undervalued leading auto business,0.0,0.0,4.0,18.0,False,1
740955875871887360,mxim,2016-06-09 17:17:00,swks buy 3 prospects mxim stm opinion stm makes sense auto business diversity,0.0,0.0,4.0,18.0,False,0
740949335760855040,mxim,2016-06-09 16:51:00,best outperformers ranked 40 45 qsr ppg mxim bbw mnst,0.0,0.0,139.0,160.0,False,1
740939508938506241,mxim,2016-06-09 16:11:00,vp maxim integrated products cashed 14000 options,0.0,0.0,340.0,27.0,False,0
740938030844874752,mxim,2016-06-09 16:06:00,mxim new insider transaction mxim director,0.0,0.0,532.0,0.0,False,1
740935987258392577,mxim,2016-06-09 15:57:00,maxim integrated products inc mxim director r frank wazzan sells 3000 shares,0.0,0.0,422.0,10.0,False,0
740932113604747268,mxim,2016-06-09 15:42:00,maxim integrated products inc mxim director r frank wazzan sells 3000 shares,0.0,0.0,771.0,8.0,False,1
740923125144031237,mxim,2016-06-09 15:06:00,maxim integrated products director picked up 5600 shares,0.0,0.0,340.0,27.0,False,1
740906899495911424,mxim,2016-06-09 14:02:00,mxim technical analysis synthesis,0.0,0.0,1080.0,54.0,False,1
740879684062216197,mxim,2016-06-09 12:14:00,sc2200 rf power amp linearizer promises greener cellular networks read,1.0,0.0,91.0,3.0,False,1
740877033828294660,mxim,2016-06-09 12:03:00,mxim long setup,0.0,0.0,120.0,65.0,False,1
740872663875256321,mxim,2016-06-09 11:46:00,nasdaq100 performance csx hsic googl ctsh esrx tsla isrg ctxs pcar mnst yhoo mxim symc,0.0,0.0,869.0,7.0,False,1
740790914667405312,mxim,2016-06-09 06:21:00,mxim company maxim integrated products inc submited new sec filing,0.0,0.0,63.0,0.0,False,1
740740233126236160,mxim,2016-06-09 03:00:00,create 16 times 16 led displays flexible reference design read,1.0,0.0,91.0,3.0,False,1
740602520108728320,mxim,2016-06-08 17:52:00,insider selling maxim integrated products inc mxim director sells 3000 shares stock,0.0,0.0,1074.0,11.0,False,1
740602241762091008,mxim,2016-06-08 17:51:00,insider selling maxim integrated products inc mxim director sells 3000 shares stock,0.0,0.0,6365.0,2292.0,False,0
740591978803560448,mxim,2016-06-08 17:11:00,mxim analyst action goldman sachs maxim integrated products,0.0,0.0,301.0,0.0,False,1
740588222556823557,mxim,2016-06-08 16:56:00,mxim new insider transaction mxim director,0.0,0.0,532.0,0.0,False,0
740586927989084161,mxim,2016-06-08 16:50:00,best outperformers ranked 40 45 ppg ibkr bbw kar mxim,0.0,0.0,139.0,160.0,False,0
740575684440018944,mxim,2016-06-08 16:06:00,pacad investment ltd takes position maxim integrated products inc mxim,0.0,0.0,2226.0,11.0,False,1
740573919028072448,mxim,2016-06-08 15:59:00,director maxim integrated nasdaq mxim selling shares mxim,0.0,0.0,466.0,214.0,False,1
740570699098513408,mxim,2016-06-08 15:46:00,maxim integrated products director disposed 3000 shares,0.0,0.0,340.0,27.0,False,1
740537435356991489,mxim,2016-06-08 13:34:00,sftw investor long term stock recommendation mxim maxim integrated products inc ss 64,0.0,0.0,1233.0,868.0,False,1
740310010895294465,mxim,2016-06-07 22:30:00,1234 bullish,0.0,0.0,4864.0,2512.0,False,1
740225456771829760,mxim,2016-06-07 16:54:00,best outperformers ranked 40 45 ppg ibkr mxim bbw mnst,0.0,0.0,139.0,160.0,False,1
740213872288772096,mxim,2016-06-07 16:08:00,mxim maxim integrated products inc stifel technology internet media conference transcript,0.0,0.0,70.0,90.0,False,0
740197538507202561,mxim,2016-06-07 15:03:00,mxim stifel technology internet media conference audio available,0.0,0.0,70.0,90.0,False,1
740177726867439616,mxim,2016-06-07 13:44:00,goldman sachs begins coverage maxim integrated products inc mxim,0.0,0.0,998.0,0.0,False,1
740119514818437120,mxim,2016-06-07 09:53:00,maxim integrated products inc mxim ceo sells dollars 02815.00 stock,0.0,0.0,772.0,8.0,False,1
739950859891683328,mxim,2016-06-06 22:43:00,1234 bullish,0.0,1.0,4814.0,2525.0,False,1
739862065469345792,mxim,2016-06-06 16:50:00,best outperformers ranked 40 45 qsr ibkr viav mxim ppg,0.0,0.0,140.0,160.0,False,1
739836972701745152,mxim,2016-06-06 15:10:00,apple supplier broadcom pooling capital stock hits buy zone aapl avgo xlnx cavm mxim qcom,0.0,0.0,275.0,74.0,False,1
739802444968960000,mxim,2016-06-06 12:53:00,david caron sells 727 shares maxim integrated products inc mxim stock,0.0,0.0,999.0,0.0,False,1
739802133529268224,mxim,2016-06-06 12:52:00,david caron sells 727 shares maxim integrated products inc mxim stock,0.0,0.0,772.0,8.0,False,0
739788433288253440,mxim,2016-06-06 11:58:00,mxim analyst action goldman sachs maxim integrated products,0.0,0.0,291.0,0.0,False,1
739761204277727232,mxim,2016-06-06 10:09:00,maxim integrated products inc mxim coverage initiated goldman sachs,0.0,0.0,429.0,10.0,False,1
739756918386921472,mxim,2016-06-06 09:52:00,tunc doluca sells 18500 shares maxim integrated products inc mxim stock,0.0,0.0,1083.0,11.0,False,1
739756385626423296,mxim,2016-06-06 09:50:00,tunc doluca sells 18500 shares maxim integrated products inc mxim stock,0.0,0.0,6330.0,2292.0,False,1
739755296491462656,mxim,2016-06-06 09:46:00,tunc doluca sells 18500 shares maxim integrated products inc mxim stock,0.0,0.0,524.0,6.0,False,1
739755006652518400,mxim,2016-06-06 09:45:00,tunc doluca sells 18500 shares maxim integrated products inc mxim stock,0.0,0.0,1173.0,58.0,False,1
739752984943415296,mxim,2016-06-06 09:37:00,christopher j neil sells 20000 shares maxim integrated products inc mxim stock,0.0,0.0,1083.0,11.0,False,1
739752451042095104,mxim,2016-06-06 09:35:00,christopher j neil sells 20000 shares maxim integrated products inc mxim stock,0.0,0.0,6330.0,2292.0,False,0
739664339192418304,mxim,2016-06-06 03:44:00,mxim company maxim integrated products inc submited new sec filing,0.0,0.0,37.0,0.0,False,1
739500854588387328,mxim,2016-06-05 16:55:00,best outperformers ranked 40 45 qsr viav ppg ibkr mxim,0.0,0.0,140.0,160.0,False,1
739292702253195264,mxim,2016-06-05 03:08:00,mxim mxim crossed high 37.89,0.0,0.0,1.0,0.0,False,1
739137371774550016,mxim,2016-06-04 16:50:00,best outperformers ranked 40 45 qsr viav ibkr ppg mxim,0.0,0.0,137.0,160.0,False,0
739032488048263168,mxim,2016-06-04 09:54:00,nisa investment advisors l l c sells 6100 shares maxim integrated products inc mxim,0.0,0.0,998.0,0.0,False,1
738877774069436416,mxim,2016-06-03 23:39:00,stochastic sell,0.0,0.0,4804.0,2533.0,False,1
738792443756171264,mxim,2016-06-03 18:00:00,rt mxim analyst action goldman sachs maxim integrated products,0.0,1.0,1.0,0.0,True,1
738791287097307138,mxim,2016-06-03 17:55:00,mxim insider trading latest insider trasanction murphy matthew j executive vp,0.0,0.0,8.0,0.0,False,1
738788597231423488,mxim,2016-06-03 17:45:00,mxim analyst action goldman sachs maxim integrated products,0.0,1.0,286.0,0.0,False,1
738787347974762496,mxim,2016-06-03 17:40:00,mxim insider trading latest insider trasanction medlin edwin senior vp general counsel,0.0,0.0,8.0,0.0,False,1
738786558648582144,mxim,2016-06-03 17:36:00,maxim integrated productss executive vp disposed 4241 shares,0.0,0.0,332.0,27.0,False,1
738785524475920384,mxim,2016-06-03 17:32:00,mxim insider trading latest insider trasanction jain vivek senior vp,0.0,0.0,8.0,0.0,False,0
738783842375507968,mxim,2016-06-03 17:26:00,mxim new insider transaction mxim senior vp,0.0,0.0,516.0,0.0,False,1
738782738820431872,mxim,2016-06-03 17:21:00,senior vp maxim integrated products cashed 5000 options,0.0,0.0,332.0,27.0,False,1
738779908629880836,mxim,2016-06-03 17:10:00,maxim integrated productss senior vp disposed 390 shares,0.0,0.0,332.0,27.0,False,0
738774937373159425,mxim,2016-06-03 16:50:00,best outperformers ranked 40 45 viav qsr ibkr ppg mxim,0.0,0.0,137.0,160.0,False,1
738773870199623680,mxim,2016-06-03 16:46:00,maxim integrated products inc mxim position reduced commonwealth equity services inc,0.0,0.0,2207.0,11.0,False,1
738763140716974081,mxim,2016-06-03 16:03:00,maxim integrated products inc mxim vp david caron sells 727 shares stock,0.0,0.0,1076.0,11.0,False,1
738762835866624000,mxim,2016-06-03 16:02:00,maxim integrated products inc mxim vp david caron sells 727 shares stock,0.0,0.0,6321.0,2292.0,False,1
738760557315100673,mxim,2016-06-03 15:53:00,maxim integrated products inc mxim vp david caron sells 727 shares stock,0.0,0.0,2207.0,11.0,False,1
738733461264044032,mxim,2016-06-03 14:05:00,maxim integrated products inc mxim ceo tunc doluca sells 18500 shares,0.0,0.0,2207.0,11.0,False,1
738733294523682816,mxim,2016-06-03 14:05:00,maxim integrated products inc mxim ceo tunc doluca sells 18500 shares,0.0,0.0,996.0,0.0,False,1
738733290878685184,mxim,2016-06-03 14:05:00,maxim integrated products inc mxim vp christopher j neil sells 20000 shares stock,0.0,0.0,996.0,0.0,False,1
738733287007518722,mxim,2016-06-03 14:05:00,maxim integrated products inc mxim vp christopher j neil sells 20000 shares stock,0.0,0.0,996.0,0.0,False,0
738696465615335424,mxim,2016-06-03 11:38:00,maxim integrated products inc mxim coverage initiated analysts goldman sachs,0.0,0.0,1164.0,58.0,False,1
738696342176993280,mxim,2016-06-03 11:38:00,maxim integrated products inc mxim coverage initiated analysts goldman sachs,0.0,0.0,517.0,6.0,False,0
738694382359085056,mxim,2016-06-03 11:30:00,maxim integrated products inc mxim coverage initiated analysts goldman sachs,0.0,0.0,763.0,8.0,False,1
738613153123045376,mxim,2016-06-03 06:07:00,mxim maxim integrated products inc bank america merrill lynch global technology conference,0.0,0.0,57.0,76.0,False,1
738519645158703105,mxim,2016-06-02 23:56:00,breakout watch fri bah becn bk cdw cmcsa fmbi gis mxim schw slf trmk tru tsm ucbi,0.0,0.0,232.0,117.0,False,1
738501240057909249,mxim,2016-06-02 22:43:00,nr7 stocks,0.0,0.0,4803.0,2533.0,False,1
738498293123141637,mxim,2016-06-02 22:31:00,analysis,0.0,0.0,1881.0,142.0,False,1
738473709397266432,mxim,2016-06-02 20:53:00,david caron sells 727 shares maxim integrated products inc mxim stock,1.0,0.0,514.0,6.0,False,0
738473554413531140,mxim,2016-06-02 20:53:00,david caron sells 727 shares maxim integrated products inc mxim stock,0.0,0.0,1164.0,58.0,False,1
738472977222774784,mxim,2016-06-02 20:50:00,mxim insider trading latest insider trasanction caron david vp principal acct officer,0.0,0.0,4.0,0.0,False,0
738470811447754752,mxim,2016-06-02 20:42:00,insider selling maxim integrated products inc mxim vp sells 20000 shares stock,0.0,0.0,417.0,10.0,False,1
738466862942552064,mxim,2016-06-02 20:26:00,insider selling maxim integrated products inc mxim vp sells 20000 shares stock,0.0,0.0,765.0,8.0,False,0
738463284811182080,mxim,2016-06-02 20:12:00,mxim insider trading latest insider trasanction doluca tunc president ceo director,0.0,0.0,4.0,0.0,False,1
738457872238059521,mxim,2016-06-02 19:50:00,mxim insider trading latest insider trasanction neil christopher j senior vp,0.0,0.0,4.0,0.0,False,1
738456711963545601,mxim,2016-06-02 19:46:00,mxim new insider transaction mxim senior vp,0.0,0.0,513.0,0.0,False,0
738412724787499009,mxim,2016-06-02 16:51:00,best outperformers ranked 40 45 viav qsr ibkr ppg mxim,0.0,0.0,135.0,160.0,False,1
738388394364014596,mxim,2016-06-02 15:14:00,benzinga semiconductor shareholders beware goldman sachs bearish aapl adi lltc mxim txn,0.0,0.0,1410.0,1189.0,False,1
738387597953732608,mxim,2016-06-02 15:11:00,benzinga semiconductor shareholders beware goldman sachs bearish aapl adi lltc mxim txn,0.0,0.0,1562.0,1380.0,False,1
738384837715755008,mxim,2016-06-02 15:00:00,semiconductor shareholders beware goldman sachs bearish aapl adi lltc mxim txn,0.0,0.0,50194.0,1506.0,False,1
738356113897185280,mxim,2016-06-02 13:06:00,adi mxim lltc txn semiconductor shareholders beware goldman sachs bearish,0.0,0.0,83615.0,83974.0,False,1
738349232122408960,mxim,2016-06-02 12:39:00,adi mxim lltc txn semiconductor shareholders beware goldman sachs bearish,0.0,0.0,2287.0,137.0,False,1
738336366619152384,mxim,2016-06-02 11:48:00,mxim analyst action goldman sachs maxim integrated products,0.0,0.0,284.0,0.0,False,1
738317867360391169,mxim,2016-06-02 10:34:00,rt maxim integrated products initiated goldman sachs neutral dollars 5.00 point,0.0,1.0,716.0,645.0,True,1
738315496173490176,mxim,2016-06-02 10:25:00,maxim integrated products initiated goldman sachs neutral dollars 5.00 point,0.0,1.0,4223.0,0.0,False,1
738312984171139072,mxim,2016-06-02 10:15:00,maxim integrated products inc initiated coverage goldman sachs ranked 31 neutral 35 point mxim,0.0,0.0,579.0,45.0,False,1
738311859305119749,mxim,2016-06-02 10:10:00,maxim integrated products initiated goldman sachs neutral dollars 5.00 point,0.0,0.0,4582.0,2837.0,False,1
738309755521933312,mxim,2016-06-02 10:02:00,weekly nasdaq100 trend dltr mu ulta wdc viab dish wfm vrtx regn alxn mxim cmcsa esrx mdlz,0.0,0.0,870.0,7.0,False,0
738166923314204672,mxim,2016-06-02 00:34:00,rt keltner,0.0,1.0,289.0,840.0,True,0
738166682842103809,mxim,2016-06-02 00:33:00,keltner,0.0,1.0,4790.0,2533.0,False,1
738143680259706880,mxim,2016-06-01 23:02:00,nasdaq100 trend wfm mu wdc dish ulta regn alxn mnst mxim vrtx mdlz cmcsa viab esrx dltr,0.0,0.0,870.0,7.0,False,0
738131708935995393,mxim,2016-06-01 22:14:00,rt mxim company maxim integrated products inc submited new sec filing,0.0,1.0,44102.0,44665.0,True,1
738131479402680320,mxim,2016-06-01 22:13:00,mxim company maxim integrated products inc submited new sec filing,0.0,1.0,31.0,0.0,False,0
