Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743022367165779968,lvnta,2016-06-15 10:08:00,liberty ventures lvnta stock rating upgraded citigroup inc,0.0,0.0,1172.0,58.0,False,1
742698860934529024,lvnta,2016-06-14 12:43:00,liberty ventures lvnta lifted “buy” citigroup inc,0.0,0.0,998.0,0.0,False,1
742698858627670018,lvnta,2016-06-14 12:43:00,liberty ventures lvnta lifted “buy” citigroup inc,0.0,0.0,998.0,0.0,False,0
742628992612716545,lvnta,2016-06-14 08:05:00,pivotal research begins coverage liberty ventures lvnta,0.0,0.0,771.0,8.0,False,1
742451545388683264,lvnta,2016-06-13 20:20:00,start single stock fund short lvnta apparently thats thing close discount,9.0,0.0,2985.0,896.0,False,1
742443253715329024,lvnta,2016-06-13 19:47:00,yes best investments biz usually explained couple sentences says guy uupdating lvnta math,5.0,0.0,884.0,1877.0,False,0
742381544615088129,lvnta,2016-06-13 15:42:00,liberty ventures lvnta shares sold ngam advisors l p,0.0,0.0,1074.0,11.0,False,1
742381055957729281,lvnta,2016-06-13 15:40:00,liberty ventures lvnta shares sold ngam advisors l p,0.0,0.0,6365.0,2292.0,False,1
742370951212453888,lvnta,2016-06-13 15:00:00,lvnta analyst action pivotal research liberty interactive,0.0,0.0,301.0,0.0,False,1
742342063283306496,lvnta,2016-06-13 13:05:00,solana good environment great lvntas ongoing liquidity needs also bad ipps sad,1.0,0.0,80.0,18.0,False,1
742340369837264896,lvnta,2016-06-13 12:58:00,lvnta long setup,0.0,0.0,120.0,65.0,False,0
742333936701976577,lvnta,2016-06-13 12:32:00,liberty ventures lvnta rating increased buy citigroup inc,0.0,0.0,6365.0,2292.0,False,1
742333278376632321,lvnta,2016-06-13 12:30:00,liberty ventures lvnta rating increased buy citigroup inc,0.0,0.0,422.0,10.0,False,0
742333118858813440,lvnta,2016-06-13 12:29:00,liberty ventures lvnta rating increased buy citigroup inc,0.0,0.0,1074.0,11.0,False,0
741983173060481024,lvnta,2016-06-12 13:19:00,liberty vntrs srs lvnta 37.70 lvnta qvc present upcoming investor conferences businesswire wed ju,0.0,0.0,1852.0,446.0,False,1
741865614126514176,lvnta,2016-06-12 05:32:00,metropolitan life insurance co ny maintains position liberty ventures lvnta,0.0,0.0,771.0,8.0,False,1
741789757223510016,lvnta,2016-06-12 00:30:00,yeah lvnta 1,0.0,0.0,940.0,295.0,False,1
741752988369313792,lvnta,2016-06-11 22:04:00,watch sne sony 2016 press conference,1.0,0.0,416.0,3571.0,False,0
741602894126981120,lvnta,2016-06-11 12:08:00,split change tax issues harder execute assume offer huge prem give huge discount lvnta,0.0,0.0,884.0,1877.0,False,1
741368849778548736,lvnta,2016-06-10 20:38:00,lvnta bullish analyst action citigroup liberty interactive,0.0,0.0,301.0,0.0,False,1
741287318317830144,lvnta,2016-06-10 15:14:00,lvnta new sec filing lvnta form 8 k no 0001355096 16 000082,0.0,0.0,119.0,0.0,False,1
