Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743020719542534145,atvi,2016-06-15 10:01:00,weekly nasdaq100 trend symc txn chtr isrg intc cost yhoo csx ulta ca atvi lltc csco cmcsa,0.0,0.0,870.0,7.0,False,1
743020650076483584,atvi,2016-06-15 10:01:00,weekly nasdaq100 performance symc cost yhoo isrg rost nvda intc atvi adp chtr txn sbux,0.0,0.0,869.0,7.0,False,1
743020289764646912,atvi,2016-06-15 10:00:00,new trading need build trading account fast try new amazon ebook,0.0,0.0,117.0,40.0,False,1
742994922828095488,atvi,2016-06-15 08:19:00,investors sell activision blizzard inc atvi strength atvi,0.0,0.0,1073.0,11.0,False,1
742994581776666624,atvi,2016-06-15 08:18:00,investors sell activision blizzard inc atvi strength atvi,0.0,0.0,6363.0,2292.0,False,1
742984495230529536,atvi,2016-06-15 07:38:00,rt atvi strong jun 38.5 calls getting bought positive 9 thousand dollars .42,0.0,3.0,1637.0,2411.0,True,1
742970408400490496,atvi,2016-06-15 06:42:00,qld qorvo inc stock forum qld abx atvi gbsn,0.0,0.0,60.0,40.0,False,1
742967862571192322,atvi,2016-06-15 06:31:00,atvi us electronic arts follows activision e sports blizzard inc,0.0,0.0,2767.0,279.0,False,1
742966253640384512,atvi,2016-06-15 06:25:00,jnk direxion daily junior gold miners index bull 3 times shares filings jnk lnkd silj atvi,0.0,0.0,77.0,40.0,False,1
742961198610665473,atvi,2016-06-15 06:05:00,rt additional stocks showing relative strength today hsy z bax amba stor syk adp flex atvi,0.0,2.0,97.0,110.0,True,1
742954620499177472,atvi,2016-06-15 05:39:00,rt make explode sony could big winner sne atvi ea,0.0,4.0,290.0,2155.0,True,1
742951423663570944,atvi,2016-06-15 05:26:00,rt atvi 10 thousand june dollars 8.50 calls trade,0.0,6.0,12890.0,1789.0,True,1
742945036590022656,atvi,2016-06-15 05:01:00,activision blizzard inc atvi trading up 2.1 percent,0.0,0.0,1073.0,11.0,False,1
742944705214873601,atvi,2016-06-15 04:59:00,activision blizzard inc atvi trading up 2.1 percent,0.0,0.0,6363.0,2292.0,False,1
742924784917458944,atvi,2016-06-15 03:40:00,rt atvi 10 thousand june dollars 8.50 calls trade,0.0,6.0,8486.0,5900.0,True,1
742915390624387072,atvi,2016-06-15 03:03:00,atvi electronic arts follows activision e sports,0.0,0.0,1070.0,1611.0,False,1
742904475313049601,atvi,2016-06-15 02:20:00,jo ipath bloomberg coffee subindex total return etn open jo pot atvi mux,0.0,0.0,58.0,40.0,False,0
742886012175552512,atvi,2016-06-15 01:06:00,nightly business report – june 14 2016 syf vg baba xrx ea atvi msft lnkd,0.0,0.0,3027.0,4964.0,False,1
742882285960220672,atvi,2016-06-15 00:51:00,saquickideas e3 game,1.0,0.0,1589.0,1376.0,False,1
742879567728259072,atvi,2016-06-15 00:41:00,rt additional stocks showing relative strength today hsy z bax amba stor syk adp flex atvi,0.0,2.0,377.0,294.0,True,1
742873661061861377,atvi,2016-06-15 00:17:00,bullish atvi atvi daily,3.0,0.0,477.0,168.0,False,1
742873522477793280,atvi,2016-06-15 00:17:00,additional stocks showing relative strength today hsy z bax amba stor syk adp flex atvi,11.0,2.0,5591.0,21.0,False,0
742870403744464906,atvi,2016-06-15 00:04:00,e sports next big thing playing ea atvi,1.0,0.0,26049.0,1894.0,False,1
742862012783304704,atvi,2016-06-14 23:31:00,live,0.0,0.0,696.0,740.0,False,1
742856942255640576,atvi,2016-06-14 23:11:00,atvi get alerts momentum stocks run happens here’s how…google “lionstockalerts” thank later,0.0,0.0,163.0,6.0,False,1
742856718120550400,atvi,2016-06-14 23:10:00,atvi us e3 enough move shares sony microsoft activision blizzard inc,0.0,0.0,2767.0,279.0,False,1
742855512992145408,atvi,2016-06-14 23:05:00,1234 bullish,0.0,0.0,4864.0,2512.0,False,1
742854533248880640,atvi,2016-06-14 23:01:00,atvi seen put selling call flowing past 4 sessions someone expecting something,1.0,0.0,257.0,40.0,False,1
742854718695833600,atvi,2016-06-14 23:02:00,p500 performance prgo nfx symc stz endp yhoo cxo zts atvi ge eog vrsn apa kmb oke,0.0,0.0,870.0,7.0,False,1
742854648495759360,atvi,2016-06-14 23:02:00,nasdaq100 trend symc txn chtr isrg intc cost yhoo ulta ca csx atvi csco cmcsa lltc dish,0.0,0.0,870.0,7.0,False,0
742854579788845060,atvi,2016-06-14 23:01:00,nasdaq100 performance symc endp yhoo atvi ctrp tsco mnst xlnx bmrn sbux vrtx ctsh fb,0.0,0.0,870.0,7.0,False,1
742850928374513664,atvi,2016-06-14 22:47:00,know price atvi dollars 2.32,0.0,0.0,1399.0,1495.0,False,0
742849896043008001,atvi,2016-06-14 22:43:00,btw estimated per share atvi dollars .35 0.93 percent current price,0.0,0.0,1399.0,1495.0,False,1
742837823678480384,atvi,2016-06-14 21:55:00,e3 enough move shares sony microsoft activision sne msft atvi,0.0,0.0,2823.0,3184.0,False,1
742833016834301955,atvi,2016-06-14 21:36:00,rt atvi 10 thousand june dollars 8.50 calls trade,0.0,6.0,225.0,882.0,True,1
742827469275856900,atvi,2016-06-14 21:14:00,today`s buying action atvi dis etp mpc wft via,0.0,0.0,1157.0,18.0,False,1
742818312866828288,atvi,2016-06-14 20:37:00,rt recap unusual calls efa jul 59 c lc jul 5 c vrx oct 60 c spwr sep 17 c wll jul 13 c etp jul 40 c atvi…,0.0,1.0,612.0,739.0,True,1
742814626308587520,atvi,2016-06-14 20:23:00,atvi dis twx ebay rough skies may ahead activision’s ‘skylanders’,0.0,0.0,638.0,0.0,False,1
742811395012583425,atvi,2016-06-14 20:10:00,openoutcrier recap unusual calls efa jul 59 c lc jul 5 c vrx oct 60 c spwr sep 17 c wll jul 13 c etp jul 40 c atvi jun …,0.0,0.0,1458.0,1188.0,False,0
742809614224216064,atvi,2016-06-14 20:03:00,atvi pe ratio ratio see greater atvi efsc icpt,0.0,0.0,80.0,41.0,False,1
742809613179850753,atvi,2016-06-14 20:03:00,fcx freeport mcmoran inc ask fcx atvi tk gpro,0.0,0.0,55.0,39.0,False,1
742809180566781952,atvi,2016-06-14 20:01:00,recap unusual calls efa jul 59 c lc jul 5 c vrx oct 60 c spwr sep 17 c wll jul 13 c etp jul 40 c atvi jun 38.5 c,5.0,1.0,19886.0,250.0,False,0
742808815494701056,atvi,2016-06-14 19:59:00,p500 performance symc nfx stz yhoo ge kmb zts vrsn atvi mnst xlnx wynn cxo gww,0.0,0.0,870.0,7.0,False,1
742807235953201152,atvi,2016-06-14 19:53:00,powerful franchise atvi,0.0,0.0,2823.0,3184.0,False,1
742806199129628672,atvi,2016-06-14 19:49:00,clf cliffs natural resources inc 52 week high clf atvi slv tsla,0.0,0.0,73.0,58.0,False,1
742803563663872000,atvi,2016-06-14 19:39:00,atvi activision blizzard inc eod data atvi hyg yndx hod,0.0,0.0,71.0,40.0,False,1
742802564110917632,atvi,2016-06-14 19:35:00,atvi great day great e3 yesterday,0.0,0.0,73.0,167.0,False,0
742801992368721921,atvi,2016-06-14 19:32:00,rt atvi strong jun 38.5 calls getting bought positive 9 thousand dollars .42,0.0,3.0,88.0,271.0,True,1
742801436975767552,atvi,2016-06-14 19:30:00,rt atvi 10 thousand june dollars 8.50 calls trade,0.0,6.0,379.0,1082.0,True,1
742801384999931906,atvi,2016-06-14 19:30:00,rt atvi 10 thousand june dollars 8.50 calls trade,0.0,6.0,20.0,59.0,True,0
742801330918559745,atvi,2016-06-14 19:30:00,rt atvi strong jun 38.5 calls getting bought positive 9 thousand dollars .42,0.0,3.0,379.0,1082.0,True,1
742800706231500800,atvi,2016-06-14 19:27:00,atvi calls lets go overwatch,0.0,0.0,1562.0,351.0,False,1
742800308540211200,atvi,2016-06-14 19:26:00,rt atvi 10 thousand june dollars 8.50 calls trade,0.0,6.0,15618.0,6523.0,True,0
742800041002344448,atvi,2016-06-14 19:25:00,openoutcrier atvi strong jun 38.5 calls getting bought positive 9 thousand dollars .42,0.0,0.0,1458.0,1188.0,False,1
742799497508573184,atvi,2016-06-14 19:22:00,yep atvi,1.0,0.0,1172.0,56.0,False,1
742799470908342272,atvi,2016-06-14 19:22:00,rt atvi 38.5 calls buying activity expiring 17 jun volume 9027,0.0,1.0,453.0,390.0,True,1
742799428654768128,atvi,2016-06-14 19:22:00,atvi lots volume today,0.0,0.0,32.0,51.0,False,1
742799406299107330,atvi,2016-06-14 19:22:00,atvi strong jun 38.5 calls getting bought positive 9 thousand dollars .42,6.0,3.0,19886.0,250.0,False,0
742799390486724608,atvi,2016-06-14 19:22:00,still buying calls atvi thing remember stock loves jun jul seasonally bases,2.0,0.0,1172.0,56.0,False,1
742799344466812928,atvi,2016-06-14 19:22:00,atvi 10 thousand june dollars 8.50 calls trade,9.0,6.0,42794.0,320.0,False,0
742799040132329472,atvi,2016-06-14 19:21:00,atvi 38.5 calls buying activity expiring 17 jun volume 9027,2.0,1.0,1868.0,32.0,False,1
742796655867666432,atvi,2016-06-14 19:11:00,block trade atvi 500000 shares dollars 8.22 6,0.0,0.0,4646.0,5.0,False,1
742795250163322880,atvi,2016-06-14 19:06:00,wedbushs michael pachter talks video game stocks,1.0,0.0,154.0,256.0,False,1
742789233195266050,atvi,2016-06-14 18:42:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,13232.0,7033.0,True,1
742787886777565184,atvi,2016-06-14 18:36:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,3237.0,3448.0,True,1
742787773329899520,atvi,2016-06-14 18:36:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,639.0,884.0,True,0
742787203412197376,atvi,2016-06-14 18:34:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,15080.0,10010.0,True,0
742787054547914753,atvi,2016-06-14 18:33:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,9339.0,7905.0,True,1
742786991083782144,atvi,2016-06-14 18:33:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,732.0,286.0,True,0
742786845487030273,atvi,2016-06-14 18:32:00,rt atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 to…,0.0,7.0,42794.0,320.0,True,1
742786729803927552,atvi,2016-06-14 18:32:00,atvi bucking trend july 40 calls oi swelled 638 7605 last days could near 10000 tomorrow,7.0,7.0,2808.0,139.0,False,1
742775410602168320,atvi,2016-06-14 17:47:00,vr,1.0,0.0,10618.0,979.0,False,1
742771128347680768,atvi,2016-06-14 17:30:00,new trading need build trading account fast try new amazon ebook,0.0,0.0,272.0,40.0,False,1
742764471706345472,atvi,2016-06-14 17:03:00,rt overwatch beta patch nerfs widowmaker mccree atvi,0.0,3.0,271.0,246.0,True,0
742764244093964288,atvi,2016-06-14 17:02:00,rt overwatch beta patch nerfs widowmaker mccree atvi,0.0,3.0,41.0,66.0,True,1
742763625815777283,atvi,2016-06-14 17:00:00,rt overwatch beta patch nerfs widowmaker mccree atvi,0.0,3.0,1005.0,2047.0,True,1
742762863752663041,atvi,2016-06-14 16:57:00,overwatch beta patch nerfs widowmaker mccree atvi,0.0,0.0,722.0,1.0,False,0
742762852176400384,atvi,2016-06-14 16:57:00,overwatch beta patch nerfs widowmaker mccree atvi,2.0,3.0,26363.0,500.0,False,1
742758006614544384,atvi,2016-06-14 16:38:00,rt make explode sony could big winner sne atvi ea,0.0,4.0,8805.0,9688.0,True,1
742748446579265536,atvi,2016-06-14 16:00:00,locking nvidia gains,0.0,0.0,3698.0,30.0,False,0
742746348122955776,atvi,2016-06-14 15:51:00,ironically atvi looked bit worrisome week ago held up well recent days looks like legit handle base,2.0,0.0,1466.0,111.0,False,1
742740264234553345,atvi,2016-06-14 15:27:00,volume alert atvi 37.37 activision blizzard atvi hit high today 37.73 closing day 0 37.37,0.0,0.0,806.0,447.0,False,1
742730608703475712,atvi,2016-06-14 14:49:00,activision blizzard forming top old highs atvi,0.0,0.0,605.0,674.0,False,0
742730035140890624,atvi,2016-06-14 14:46:00,feel like someone atvi snuck respawns office relayed back walkie talkie guys day got grappling hooks,0.0,0.0,540.0,252.0,False,1
742714594305671168,atvi,2016-06-14 13:45:00,blackrock japan co ltd dollars 2804000 stake activision blizzard inc atvi,0.0,0.0,998.0,0.0,False,1
742711100718735362,atvi,2016-06-14 13:31:00,wedbushs michael pachter talks video game stocks atvi gme,0.0,0.0,925.0,2105.0,False,0
742709197113020417,atvi,2016-06-14 13:24:00,catch atvi facebook team up connect watch,1.0,0.0,111.0,131.0,False,1
742709197050138624,atvi,2016-06-14 13:24:00,catch atvi facebook team up connect watch,2.0,0.0,905.0,249.0,False,0
742705024904531968,atvi,2016-06-14 13:07:00,rt make explode sony could big winner sne atvi ea,0.0,4.0,12045.0,218.0,True,0
742703629677645824,atvi,2016-06-14 13:01:00,make explode sony could big winner sne atvi ea,9.0,4.0,26051.0,1894.0,False,0
742691344804683776,atvi,2016-06-14 12:13:00,reset another week,0.0,0.0,58.0,96.0,False,1
742691169197543424,atvi,2016-06-14 12:12:00,philippe laffont coatue upped activision blizzard atvi electronic arts ea first quarter 2016,1.0,0.0,235.0,163.0,False,1
742690479238615041,atvi,2016-06-14 12:09:00,e3 2016,0.0,0.0,67.0,234.0,False,1
742688732604694528,atvi,2016-06-14 12:02:00,rt hows nasty bearish divergence atvi weekly chart,0.0,2.0,343.0,764.0,True,1
742684332188413952,atvi,2016-06-14 11:45:00,activision blizzard inc atvi rating reiterated piper jaffray,0.0,0.0,1171.0,58.0,False,1
742683833800232960,atvi,2016-06-14 11:43:00,rt crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,6.0,175.0,549.0,True,0
742683167706992642,atvi,2016-06-14 11:40:00,rt hows nasty bearish divergence atvi weekly chart,0.0,2.0,978.0,1.0,True,1
742682262353891328,atvi,2016-06-14 11:37:00,hows nasty bearish divergence atvi weekly chart,5.0,2.0,637.0,354.0,False,1
742676140083417089,atvi,2016-06-14 11:12:00,activision blizzard forming top old highs atvi,0.0,0.0,20.0,0.0,False,0
742675500619812865,atvi,2016-06-14 11:10:00,calculated 63 day expected return atvi 18.27 percent,0.0,0.0,1399.0,1495.0,False,1
742670921572319233,atvi,2016-06-14 10:52:00,pfe atvi emn options largest change volume free options screener,0.0,0.0,1025.0,8.0,False,0
742657884907966465,atvi,2016-06-14 10:00:00,calculated 21 day expected return atvi negative 0.5 percent,0.0,0.0,1399.0,1495.0,False,1
742654465694650368,atvi,2016-06-14 09:46:00,e3 2016,0.0,0.0,31.0,34.0,False,1
742650084748234752,atvi,2016-06-14 09:29:00,know price atvi dollars 2.32,0.0,0.0,1399.0,1495.0,False,1
742646190978670592,atvi,2016-06-14 09:13:00,rt activision blizzard detecting heavy call activity atvi,0.0,3.0,66.0,68.0,True,1
742643625851531264,atvi,2016-06-14 09:03:00,rt got nvda amzn atvi kind right sco yang totally wrong,0.0,1.0,1741.0,759.0,True,1
742638941082419200,atvi,2016-06-14 08:44:00,e3 2016 atvi ea ntdoy sne,0.0,0.0,299.0,541.0,False,1
742637260978327554,atvi,2016-06-14 08:38:00,rt e3 2016,0.0,1.0,259.0,766.0,True,0
742637092732211201,atvi,2016-06-14 08:37:00,e3 2016,0.0,0.0,356.0,1.0,False,0
742637091285147648,atvi,2016-06-14 08:37:00,e3 2016,0.0,1.0,3697.0,30.0,False,1
742637089259290624,atvi,2016-06-14 08:37:00,e3 2016,1.0,0.0,21917.0,30.0,False,1
742636385203572736,atvi,2016-06-14 08:34:00,got nvda amzn atvi kind right sco yang totally wrong,0.0,1.0,635.0,462.0,False,0
742609134319718400,atvi,2016-06-14 06:46:00,activision blizzard inc atvi upgraded “buy” vetr inc,0.0,0.0,421.0,10.0,False,1
742608832669618176,atvi,2016-06-14 06:45:00,atvi activision blizzard inc upgraded buy vetr inc,0.0,0.0,629.0,5.0,False,1
742608670790455296,atvi,2016-06-14 06:44:00,atvi activision blizzard inc upgraded buy vetr inc,0.0,0.0,168.0,0.0,False,1
742605576241192960,atvi,2016-06-14 06:32:00,rt best performing nasdaq 100 stocks year nflx netflix positive 141 percent amzn amazon positive 114 percent atvi activision positive 90 percent …,0.0,27.0,906.0,631.0,True,1
742600759372480512,atvi,2016-06-14 06:13:00,rt best performing nasdaq 100 stocks year nflx netflix positive 141 percent amzn amazon positive 114 percent atvi activision positive 90 percent …,0.0,27.0,2056.0,2354.0,True,1
742590348623523841,atvi,2016-06-14 05:31:00,rt 11 users vetr bullish activision blizzard inc indicating buy rating 4 stars atvi,0.0,1.0,877.0,128.0,True,1
742589921165217793,atvi,2016-06-14 05:30:00,11 users vetr bullish activision blizzard inc indicating buy rating 4 stars atvi,0.0,1.0,149.0,198.0,False,1
742585437235994625,atvi,2016-06-14 05:12:00,member video watch list posted covering spy twtr pcln fb fcx atvi click link greater,0.0,0.0,1798.0,24.0,False,0
742580362736328704,atvi,2016-06-14 04:52:00,,0.0,0.0,5.0,20.0,False,1
742579891988750336,atvi,2016-06-14 04:50:00,activision blizzard inc atvi lifted “buy” vetr inc,0.0,0.0,771.0,8.0,False,0
742570261170552832,atvi,2016-06-14 04:12:00,activision blizzard upgraded vetr inc buy dollars 0.84 point,0.0,0.0,4587.0,2835.0,False,0
742554492923699200,atvi,2016-06-14 03:09:00,atvi crash bandicootr back skylandersr imaginators remastered classics stock news alerts app,0.0,0.0,1221.0,10.0,False,1
742541699013070848,atvi,2016-06-14 02:18:00,rt crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,6.0,54.0,56.0,True,1
742541547946803200,atvi,2016-06-14 02:17:00,rt crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,6.0,120.0,145.0,True,0
742540982391087104,atvi,2016-06-14 02:15:00,rt crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,6.0,1811.0,1359.0,True,1
742540575161909249,atvi,2016-06-14 02:14:00,rt crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,6.0,269.0,1320.0,True,1
742540530840526852,atvi,2016-06-14 02:13:00,rt crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,6.0,338.0,949.0,True,1
742540494207520772,atvi,2016-06-14 02:13:00,crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,18.0,6.0,26363.0,500.0,False,0
742540491397304320,atvi,2016-06-14 02:13:00,crash back well sort original crash bandicoot trilogy coming ps4 atvi sne,0.0,0.0,722.0,1.0,False,1
742535174588502016,atvi,2016-06-14 01:52:00,edc direxion daily emerging markets bull 3 times shares tick edc sco atvi hd,0.0,0.0,77.0,40.0,False,1
742531519982407680,atvi,2016-06-14 01:38:00,atvi activision blizzard inc stock forum atvi gdxj x uvxy,0.0,0.0,99.0,40.0,False,1
742528549060513793,atvi,2016-06-14 01:26:00,atvi closed down 0.37 percent making short top picks yesterday see recent,0.0,0.0,95.0,184.0,False,1
742506869747503105,atvi,2016-06-14 00:00:00,rt filled bearish,0.0,1.0,978.0,1.0,True,0
742506744010711045,atvi,2016-06-13 23:59:00,filled bearish,0.0,1.0,4864.0,2512.0,False,1
742506534450630661,atvi,2016-06-13 23:58:00,atvi ea falling behind mobile desired brands not mobile imo,0.0,0.0,18.0,49.0,False,1
742499233584971776,atvi,2016-06-13 23:29:00,continued adjustments apple tv remote see aapl going hard gaming looking ea atvi,0.0,0.0,17269.0,4958.0,False,1
742485454092677121,atvi,2016-06-13 22:35:00,atvi twtr,0.0,0.0,762.0,1275.0,False,0
