Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743021277988958208,ea,2016-06-15 10:04:00,hardware robust game lineup isn’t,1.0,0.0,5172.0,515.0,False,1
743000607397679104,ea,2016-06-15 08:42:00,ovas pacific biosciences california inc exchange ovas qrvo ea tmf,0.0,0.0,71.0,40.0,False,1
742994939777286144,ea,2016-06-15 08:19:00,ea rf xcw•£cc ze dollars r•¢t😠° equals equals ©•√,0.0,0.0,6.0,6.0,False,0
742992053852852224,ea,2016-06-15 08:08:00,fxa currencyshares british pound sterling trust summary fxa ivob ea hts,0.0,0.0,86.0,40.0,False,1
742985503641894913,ea,2016-06-15 07:42:00,cbt cabot corp yield cbt ea sqqq hxu,0.0,0.0,58.0,40.0,False,1
742979880904753153,ea,2016-06-15 07:19:00,listen teelakejake gu eaun 05 real prod seno teelakejake,0.0,0.0,13.0,4.0,False,0
742978721703944193,ea,2016-06-15 07:15:00,rt pfe pennymac mortgage investment trust e p pfe ea labd wti,0.0,1.0,28167.0,6.0,True,1
742970253660000257,ea,2016-06-15 06:41:00,ea us electronic arts follows activision e sports arts inc,0.0,0.0,2767.0,279.0,False,1
742969781234585600,ea,2016-06-15 06:39:00,pfe pennymac mortgage investment trust e p pfe ea labd wti,0.0,1.0,60.0,40.0,False,1
742960490314399744,ea,2016-06-15 06:02:00,ceo day coming driving tsla real life get points video games ea,0.0,0.0,2823.0,3184.0,False,0
742959335186309121,ea,2016-06-15 05:58:00,ea direxion daily emerging markets bull 3 times shares day low ea ua fcx dis,0.0,0.0,60.0,40.0,False,0
742956439547826176,ea,2016-06-15 05:46:00,bte b2 gold corp filings bte gbsn cys ea,0.0,0.0,71.0,40.0,False,1
742955077351116800,ea,2016-06-15 05:41:00,awk alibaba group holding ltd filings awk iyt scwx ea,0.0,0.0,59.0,40.0,False,1
742954620499177472,ea,2016-06-15 05:39:00,rt make explode sony could big winner sne atvi ea,0.0,4.0,290.0,2155.0,True,0
742951320202711040,ea,2016-06-15 05:26:00,rt sne sony brings big guns virtual reality game expo nikkei asian review,0.0,1.0,289.0,2155.0,True,0
742942475619323904,ea,2016-06-15 04:51:00,sso proshares ultra p500 market cap sso fvc sco ea,0.0,0.0,79.0,60.0,False,1
742931270523625473,ea,2016-06-15 04:06:00,sne sony brings big guns virtual reality game expo nikkei asian review,1.0,1.0,413.0,3571.0,False,0
742928132236185600,ea,2016-06-15 03:54:00,ea electronic arts inc open ea svxy wti cys,0.0,0.0,71.0,40.0,False,1
