Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742961198610665473,adp,2016-06-15 06:05:00,rt additional stocks showing relative strength today hsy z bax amba stor syk adp flex atvi,0.0,2.0,97,110.0,True,0
742879567728259072,adp,2016-06-15 00:41:00,rt additional stocks showing relative strength today hsy z bax amba stor syk adp flex atvi,0.0,2.0,377,294.0,True,1
742877960101724160,adp,2016-06-15 00:34:00,midsized business owners stressed finding keeping top talent read blog,0.0,0.0,304,3.0,False,1
742873522477793280,adp,2016-06-15 00:17:00,additional stocks showing relative strength today hsy z bax amba stor syk adp flex atvi,11.0,2.0,5591,21.0,False,0
742748528888418305,adp,2016-06-14 16:00:00,cottage street advisors llc buys 600 shares automatic data processing adp,0.0,0.0,2225,11.0,False,1
742857503428497409,adp,2016-06-14 23:13:00,nr7 stocks,0.0,0.0,4864,2512.0,False,1
742747982756466688,adp,2016-06-14 15:58:00,automatic data processing adp stake decreased prudential financial inc,0.0,0.0,771,8.0,False,1
742743348285431808,adp,2016-06-14 15:39:00,automatic data processing adp shares sold rehmann capital advisory group,0.0,0.0,2225,11.0,False,0
742743343038353408,adp,2016-06-14 15:39:00,cls investments llc decreases stake automatic data processing adp,0.0,0.0,2225,11.0,False,0
742493412906160128,adp,2016-06-13 23:06:00,stochastic sell,0.0,0.0,4864,2512.0,False,1
742478080661409793,adp,2016-06-13 22:05:00,scan results stochastic sell signal today symc nvcr wri people lbrdk eqy adp amt ddr cdw,0.0,0.0,716,45.0,False,1
742477820404846593,adp,2016-06-13 22:04:00,scan results shooting star candlestick today ngl adp amt elgx csal hiw mfs wpc eqix payc,0.0,0.0,716,45.0,False,0
742422183830376450,adp,2016-06-13 18:23:00,price target alert trading zacks price target change automatic data processing adp,0.0,0.0,2296,2.0,False,1
742394858212560897,adp,2016-06-13 16:35:00,syy adp free market capitalist may dividend income,0.0,0.0,638,0.0,False,1
742394100612091904,adp,2016-06-13 16:32:00,free market capitalist may dividend income,0.0,0.0,356,1.0,False,1
742394099139891201,adp,2016-06-13 16:32:00,free market capitalist may dividend income,0.0,0.0,2556,29.0,False,1
742394097856450560,adp,2016-06-13 16:32:00,free market capitalist may dividend income,0.0,0.0,2116,29.0,False,1
742387321635540992,adp,2016-06-13 16:05:00,automatic data processing adp stake reduced roberts glore co inc il,0.0,0.0,1073,11.0,False,0
742386142927015936,adp,2016-06-13 16:00:00,automatic data processing adp stake reduced roberts glore co inc il,0.0,0.0,6362,2292.0,False,1
742385420554670080,adp,2016-06-13 15:57:00,los angeles capital management equity research inc dollars 4899000 position automatic data processing adp,0.0,0.0,530,6.0,False,1
742384932316708865,adp,2016-06-13 15:55:00,los angeles capital management equity research inc dollars 4899000 position automatic data processing adp,0.0,0.0,1171,58.0,False,1
742383350934077440,adp,2016-06-13 15:49:00,ngam advisors l p increases stake automatic data processing adp,0.0,0.0,2225,11.0,False,1
742379634533240833,adp,2016-06-13 15:34:00,tiaa cref investment management llc dollars 34458000 position automatic data processing adp,0.0,0.0,530,6.0,False,0
742378879357190145,adp,2016-06-13 15:31:00,tiaa cref investment management llc dollars 34458000 position automatic data processing adp,0.0,0.0,1171,58.0,False,1
742377885000990720,adp,2016-06-13 15:27:00,teachers advisors inc dollars 5730000 stake automatic data processing adp,0.0,0.0,2225,11.0,False,1
742355849390133248,adp,2016-06-13 14:00:00,automatic data processing avoid overpriced dividend growth stars shares,0.0,0.0,3698,30.0,False,0
742292399276339200,adp,2016-06-13 09:47:00,insider selling automatic data processing adp vp sells dollars 48256.40 stock,0.0,0.0,1073,11.0,False,1
742292394327089152,adp,2016-06-13 09:47:00,insider selling automatic data processing adp vp sells dollars 48256.40 stock,0.0,0.0,1073,11.0,False,1
742291586705416192,adp,2016-06-13 09:44:00,insider selling automatic data processing adp vp sells dollars 48256.40 stock,0.0,0.0,6362,2292.0,False,0
742291582116859904,adp,2016-06-13 09:44:00,insider selling automatic data processing adp vp sells dollars 48256.40 stock,0.0,0.0,6362,2292.0,False,0
742209959237189637,adp,2016-06-13 04:20:00,du nouveau au vietnam en septembre pour aéroports de paris adp,0.0,0.0,11576,1990.0,False,0
742005093411627008,adp,2016-06-12 14:46:00,calculated 63 day expected return adp negative 0.1 percent,0.0,0.0,1398,1495.0,False,0
741989238166544389,adp,2016-06-12 13:43:00,calculated 21 day expected return adp 0.7 percent,0.0,0.0,1398,1495.0,False,0
741936198663450624,adp,2016-06-12 10:12:00,automatic data processing adp shares sold cibc world markets inc,0.0,0.0,421,10.0,False,0
741933148309729280,adp,2016-06-12 10:00:00,adp automatic data processing shares sold cibc world markets inc,0.0,0.0,630,5.0,False,1
741933033075441664,adp,2016-06-12 09:59:00,adp automatic data processing shares sold cibc world markets inc,0.0,0.0,169,0.0,False,1
741927713989132288,adp,2016-06-12 09:38:00,automatic data processing adp position increased dubuque bank trust co,0.0,0.0,998,0.0,False,0
741926521519104000,adp,2016-06-12 09:34:00,first long island investors llc sells 4244 shares automatic data processing adp,0.0,0.0,421,10.0,False,0
741924576393826305,adp,2016-06-12 09:26:00,patton albertson miller group llc dollars 10000 stake automatic data processing adp,0.0,0.0,1171,58.0,False,1
741924324689477632,adp,2016-06-12 09:25:00,patton albertson miller group llc dollars 10000 stake automatic data processing adp,0.0,0.0,530,6.0,False,1
741818574273191936,adp,2016-06-12 02:25:00,automatic data procs adp 87.09 adp new jersey added 5600 private sector jobs may according adp regio,0.0,0.0,1851,446.0,False,1
741767978849570816,adp,2016-06-11 23:04:00,automatic data processing valuation may 2016 adp,0.0,0.0,2107,765.0,False,1
741765966095343617,adp,2016-06-11 22:56:00,adp automatic data processing modest rise interest rates …,0.0,0.0,788,6.0,False,1
741765087971532800,adp,2016-06-11 22:52:00,automatic data processing modest rise interest rates enough recommend shares,0.0,0.0,3698,30.0,False,1
741759523451473920,adp,2016-06-11 22:30:00,adp us mcf advisors llc dollars 65000 stake automatic data processing adp data processing,0.0,0.0,2767,279.0,False,1
741754619500564481,adp,2016-06-11 22:10:00,adp us mcf advisors llc dollars 65000 stake automatic data processing adp data processing,0.0,0.0,3342,253.0,False,1
741669051584401408,adp,2016-06-11 16:30:00,rt adp wall street analysts bullish adps earnings growth,0.0,1.0,877,128.0,True,1
741666561539383296,adp,2016-06-11 16:21:00,adp wall street analysts bullish adps earnings growth,0.0,1.0,291,0.0,False,1
741638289569026048,adp,2016-06-11 14:28:00,adp us mcf advisors llc dollars 65000 stake automatic data processing adp data processing,0.0,0.0,2767,279.0,False,0
741579272410804224,adp,2016-06-11 10:34:00,old dominion capital management inc lowers stake automatic data processing adp,0.0,0.0,421,10.0,False,0
741576308942110720,adp,2016-06-11 10:22:00,middleton co inc dollars 35000 position automatic data processing adp,0.0,0.0,2225,11.0,False,1
741575868435312640,adp,2016-06-11 10:20:00,automatic data processing adp shares sold ifp advisors inc,0.0,0.0,998,0.0,False,1
741575811745091584,adp,2016-06-11 10:20:00,automatic data processing adp shares bought carderock capital management inc,0.0,0.0,998,0.0,False,1
741574001684807680,adp,2016-06-11 10:13:00,mcf advisors llc dollars 65000 stake automatic data processing adp,0.0,0.0,6362,2292.0,False,1
741573999168212992,adp,2016-06-11 10:13:00,mcf advisors llc dollars 65000 stake automatic data processing adp,0.0,0.0,1073,11.0,False,1
741417683120447488,adp,2016-06-10 23:52:00,filled bearish,0.0,0.0,4864,2512.0,False,0
741326242885083136,adp,2016-06-10 17:48:00,aspen investment management inc dollars 27000 position automatic data processing adp,0.0,0.0,1171,58.0,False,0
741322466170114048,adp,2016-06-10 17:33:00,aspen investment management inc dollars 27000 position automatic data processing adp,0.0,0.0,530,6.0,False,1
741320284423258113,adp,2016-06-10 17:25:00,virginia retirement system acquires shares 163678 automatic data processing adp,0.0,0.0,421,10.0,False,1
741317365384777728,adp,2016-06-10 17:13:00,nisa investment advisors l l c dollars 6050000 stake automatic data processing adp,0.0,0.0,2225,11.0,False,1
