Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742857625122054145,ca,2016-06-14 23:13:00,tengo 7 unidades de cien en mi ca,1.0,0.0,1575.0,1342.0,False,1
742854648495759360,ca,2016-06-14 23:02:00,nasdaq100 trend symc txn chtr isrg intc cost yhoo ulta ca csx atvi csco cmcsa lltc dish,0.0,0.0,870.0,7.0,False,1
742809375350231040,ca,2016-06-14 20:02:00,ca ca via →,0.0,0.0,85218.0,86853.0,False,1
742808733743493122,ca,2016-06-14 19:59:00,nasdaq100 trend symc txn intc cost yhoo isrg ulta ca chtr lltc dish avgo nvda csx srcl,0.0,0.0,869.0,7.0,False,0
742750356724023300,ca,2016-06-14 16:07:00,leahanne volume alert ca 32.69 ca inc ca hit high,0.0,0.0,13651.0,420.0,False,1
742747582514921472,ca,2016-06-14 15:56:00,volume alert ca 32.69 ca inc ca hit high today 32.81 closing day 0 32.69 0.07 0.21 percent,0.0,0.0,806.0,447.0,False,1
742746320184717312,ca,2016-06-14 15:51:00,nasdaq100 trend chtr intc symc isrg nvda ulta csx txn cost ca pcln csco hsic avgo dish,0.0,0.0,869.0,7.0,False,0
742717288877596672,ca,2016-06-14 13:56:00,xfenaux même principe que sur les indices en daily tu shortes en swing cette zone ca,0.0,0.0,467.0,2256.0,False,1
742716126250012673,ca,2016-06-14 13:51:00,xfenaux même principe que sur les indices en daily tu shortes en swing cette zone ca,0.0,0.0,770.0,3769.0,False,0
742711904800538624,ca,2016-06-14 13:34:00,même principe que sur les indices en daily tu shortes en swing cette zone ca,6.0,0.0,4533.0,166.0,False,1
742711089071325184,ca,2016-06-14 13:31:00,ca cmo lauren patricia flaherty sells dollars 980338.00 ca,0.0,0.0,6364.0,2292.0,False,1
742708607511330817,ca,2016-06-14 13:21:00,ca cmo lauren patricia flaherty sells dollars 980338.00 ca,0.0,0.0,4588.0,2835.0,False,1
742703455186358272,ca,2016-06-14 13:01:00,ca inc ca cmo lauren patricia flaherty sells 182550 shares,0.0,0.0,998.0,0.0,False,1
742680178430644225,ca,2016-06-14 11:28:00,many dividend stocks aren’t overvalued,0.0,0.0,2832.0,2713.0,False,1
742658320201289729,ca,2016-06-14 10:01:00,weekly nasdaq100 trend chtr intc symc isrg nvda ulta csx txn cost ca pcln csco hsic avgo,0.0,0.0,869.0,7.0,False,1
742632781507858432,ca,2016-06-14 08:20:00,ropes wealth advisors llc acquires 19369 shares ca inc ca,0.0,0.0,421.0,10.0,False,1
742574364340723712,ca,2016-06-14 04:28:00,rt carrefour banque veut supprimer 15 percent de ses effectifs ca,0.0,1.0,746.0,1729.0,True,1
742571430928388097,ca,2016-06-14 04:16:00,carrefour banque veut supprimer 15 percent de ses effectifs ca,0.0,1.0,11576.0,1990.0,False,0
742547858101002241,ca,2016-06-14 02:42:00,lauren patricia flaherty sells 182550 shares ca inc ca stock,0.0,0.0,1073.0,11.0,False,1
742546838813839361,ca,2016-06-14 02:38:00,lauren patricia flaherty sells 182550 shares ca inc ca stock,0.0,0.0,6364.0,2292.0,False,1
742517745430990848,ca,2016-06-14 00:43:00,nasdaq100 trend hsic isrg cern sbac esrx ctxs csx fisv ebay lltc txn ca ulta dltr dish,0.0,0.0,869.0,7.0,False,1
742516984722665472,ca,2016-06-14 00:40:00,weekly nasdaq100 trend hsic isrg cern csx esrx ctxs fisv sbac ebay lltc ulta txn ca dltr,0.0,0.0,869.0,7.0,False,1
742458111827513344,ca,2016-06-13 20:46:00,ca new sec documents ca technologies stock news alerts app,0.0,0.0,1221.0,10.0,False,1
742453989728391168,ca,2016-06-13 20:29:00,evp ca inc cashed 182550 options,0.0,0.0,340.0,27.0,False,1
742383281979564038,ca,2016-06-13 15:49:00,volume alert ca 32.89 ca inc ca hit high today 33.00 closing day 0 32.89 0.10 0.30 percent,0.0,0.0,806.0,447.0,False,1
742382112301404160,ca,2016-06-13 15:44:00,rt core acct l abx amd ca cybr ddd fb fcx hal qcom slca swn ubnt x spy gdxj fcg kol sgg fxy ibb s…,0.0,1.0,13.0,38.0,True,1
