Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743018085867786240,ctsh,2016-06-15 09:51:00,call purchases wednesday trade anf crc ctsh,0.0,0.0,1445.0,157.0,False,1
743001576936243200,ctsh,2016-06-15 08:45:00,62239 shares cognizant technology solutions corp ctsh acquired investec asset management north america inc,0.0,0.0,998.0,0.0,False,1
742993009625706496,ctsh,2016-06-15 08:11:00,ancora inverness llc dollars 04000 position cognizant technology solutions corp ctsh,0.0,0.0,1171.0,58.0,False,1
742982912082120705,ctsh,2016-06-15 07:31:00,rt lies damned lies earnings estimates,0.0,1.0,764.0,984.0,True,0
742982725817270272,ctsh,2016-06-15 07:31:00,cognizant technology solutions corp ctsh shares bought associated banc corp,0.0,0.0,1171.0,58.0,False,1
742977023753261056,ctsh,2016-06-15 07:08:00,cognizant technology solutions corp ctsh shares bought motley fool wealth management llc,0.0,0.0,2225.0,11.0,False,0
742975040447258624,ctsh,2016-06-15 07:00:00,cognizant technology solutions corp ctsh shares bought motley fool wealth management llc,0.0,0.0,421.0,10.0,False,0
742974132858589184,ctsh,2016-06-15 06:56:00,ctsh cognizant technology solutions corp shares bought motley fool wealth…,0.0,0.0,630.0,5.0,False,1
742974052919312384,ctsh,2016-06-15 06:56:00,ctsh cognizant technology solutions corp shares bought motley fool wealth…,0.0,0.0,168.0,0.0,False,1
742956060135280640,ctsh,2016-06-15 05:45:00,spxc 52 week low see greater spxc gol ctsh,0.0,0.0,99.0,40.0,False,1
742870923095724032,ctsh,2016-06-15 00:06:00,cognizant technology solutions corp ctsh cfo karen mcloughlin sells 590 shares,0.0,0.0,998.0,0.0,False,1
742864035406811136,ctsh,2016-06-14 23:39:00,50 day res,0.0,0.0,4864.0,2512.0,False,1
742861813138624512,ctsh,2016-06-14 23:30:00,ctsh eod data see greater ctsh fang wpc,0.0,0.0,99.0,40.0,False,1
742855725685321728,ctsh,2016-06-14 23:06:00,ctsh us 5 attractive biotechnology stocks healthy long term returns tech solutions,0.0,0.0,2767.0,279.0,False,1
742854579788845060,ctsh,2016-06-14 23:01:00,nasdaq100 performance symc endp yhoo atvi ctrp tsco mnst xlnx bmrn sbux vrtx ctsh fb,0.0,0.0,870.0,7.0,False,1
742826461585760256,ctsh,2016-06-14 21:10:00,cognizant 1 11 low debt greater 25 percent upside ctsh,2.0,0.0,2515.0,1935.0,False,1
742808858234638336,ctsh,2016-06-14 20:00:00,worst market close k hal ctsh slb cme,0.0,0.0,126.0,94.0,False,1
742808834352263170,ctsh,2016-06-14 20:00:00,worst sentiment sp1500 stocks market close k hal ctsh slb cme,0.0,0.0,37.0,28.0,False,1
742798837522259972,ctsh,2016-06-14 19:20:00,ctsh july 67.5 call sweep,0.0,0.0,454.0,390.0,False,0
742795623833980929,ctsh,2016-06-14 19:07:00,ctsh moving higher,0.0,0.0,454.0,390.0,False,1
742790345482588160,ctsh,2016-06-14 18:46:00,jcom company info see greater jcom ctsh wdr,0.0,0.0,59.0,40.0,False,0
742789108704129024,ctsh,2016-06-14 18:41:00,ctsh new insider filing chief financial officer karen mcloughlin,0.0,0.0,532.0,0.0,False,1
742782561236062209,ctsh,2016-06-14 18:15:00,cognizant technology solutions corporations chief financial officer disposed 590 share,0.0,0.0,340.0,27.0,False,0
742768133383954433,ctsh,2016-06-14 17:18:00,lies damned lies earnings estimates,0.0,0.0,356.0,1.0,False,1
742768132138274817,ctsh,2016-06-14 17:18:00,lies damned lies earnings estimates,0.0,1.0,1444.0,29.0,False,1
742758670228987905,ctsh,2016-06-14 16:40:00,ctsh cognizant poised gain focus growth areas,0.0,0.0,1070.0,1611.0,False,1
742746251842748416,ctsh,2016-06-14 15:51:00,nasdaq100 performance yhoo symc tmus tsco chtr xlnx bmrn mnst bidu ctrp lmca ctsh intu,0.0,0.0,869.0,7.0,False,1
742730948882505730,ctsh,2016-06-14 14:50:00,poised gain focus growth areas read,0.0,0.0,305.0,3.0,False,0
742709844168302592,ctsh,2016-06-14 13:26:00,cognizant technology solutions corp ctsh shares bought columbia partners l l c investment management,0.0,0.0,2225.0,11.0,False,1
742703905654624257,ctsh,2016-06-14 13:03:00,ctsh cognizant poised gain focus growth areas,0.0,0.0,806.0,5.0,False,0
742702866373054464,ctsh,2016-06-14 12:58:00,met ctsh tsn options largest change price free options screener,0.0,0.0,1026.0,8.0,False,0
742686652720680961,ctsh,2016-06-14 11:54:00,cognizant technology solutions corp ctsh cao sells dollars 1941.47 stock,0.0,0.0,421.0,10.0,False,0
742674816226983938,ctsh,2016-06-14 11:07:00,karen mcloughlin sells 1671 shares cognizant technology solutions corp ctsh stock,0.0,0.0,529.0,6.0,False,0
742673936333312000,ctsh,2016-06-14 11:03:00,karen mcloughlin sells 1671 shares cognizant technology solutions corp ctsh stock,0.0,0.0,1171.0,58.0,False,0
742657044419870720,ctsh,2016-06-14 09:56:00,cognizant technology solutions corp ctsh stake reduced menta capital llc,0.0,0.0,421.0,10.0,False,1
742637630555295744,ctsh,2016-06-14 08:39:00,cannell peter b co inc dollars 9202000 position cognizant technology solutions corp ctsh,0.0,0.0,421.0,10.0,False,1
742603737974312960,ctsh,2016-06-14 06:25:00,ctsh wall street analysts bullish ctshs earnings growth,0.0,0.0,291.0,0.0,False,1
742543306551394304,ctsh,2016-06-14 02:24:00,rt mkt nowhere many stks r price 2 years back v ctsh aapl etc,0.0,1.0,1198.0,1135.0,True,1
742538072743497728,ctsh,2016-06-14 02:04:00,mkt nowhere many stks r price 2 years back v ctsh aapl etc,0.0,1.0,341.0,943.0,False,1
742496561075261440,ctsh,2016-06-13 23:19:00,50 day res,0.0,0.0,4864.0,2512.0,False,1
742490253966069760,ctsh,2016-06-13 22:54:00,ctsh us consider cognizant sell tech solutions,0.0,0.0,2767.0,279.0,False,0
742486258266607616,ctsh,2016-06-13 22:38:00,ctsh us consider cognizant sell tech solutions,0.0,0.0,3342.0,253.0,False,0
742395062252937216,ctsh,2016-06-13 16:35:00,cognizant technology solutions corp ctsh cfo karen mcloughlin sells 1671 shares,0.0,0.0,2225.0,11.0,False,1
742393517432053760,ctsh,2016-06-13 16:29:00,ctsh cognizant technology solutions corp cfo karen mcloughlin sells 1671 shares,0.0,0.0,630.0,5.0,False,0
742393385076543488,ctsh,2016-06-13 16:29:00,ctsh cognizant technology solutions corp cfo karen mcloughlin sells 1671 shares,0.0,0.0,168.0,0.0,False,1
742393080641400832,ctsh,2016-06-13 16:27:00,cognizant technology solutions corp ctsh cfo karen mcloughlin sells 1671 shares,0.0,0.0,421.0,10.0,False,0
742386443012603904,ctsh,2016-06-13 16:01:00,met ctsh tsn options largest change price free options screener,0.0,0.0,1026.0,8.0,False,0
742342530956566529,ctsh,2016-06-13 13:07:00,wdc western digital corp market cap wdc amg ctsh hmy,0.0,0.0,73.0,40.0,False,1
742340883333292032,ctsh,2016-06-13 13:00:00,utx united technologies corp 52 week high utx cod l oke ctsh,0.0,0.0,73.0,58.0,False,0
742338369007587328,ctsh,2016-06-13 12:50:00,malcolm frank sells 583 shares cognizant technology solutions corp ctsh stock,0.0,0.0,421.0,10.0,False,1
742325292727865347,ctsh,2016-06-13 11:58:00,ctsh cognizant technology solutions corp investor opinions ctsh nflx luv itc,0.0,0.0,99.0,40.0,False,0
742322891522334720,ctsh,2016-06-13 11:49:00,bax baxter intl inc ideas bax edr xlu ctsh,0.0,0.0,64.0,40.0,False,1
742298602689552384,ctsh,2016-06-13 10:12:00,blcm message board posts see greater blcm libe ctsh,0.0,0.0,113.0,40.0,False,1
742297153570254848,ctsh,2016-06-13 10:06:00,cognizant technology solutions corp ctsh stake raised bessemer group inc,0.0,0.0,1073.0,11.0,False,0
742296886099447808,ctsh,2016-06-13 10:05:00,cognizant technology solutions corp ctsh stake raised bessemer group inc,0.0,0.0,6364.0,2292.0,False,1
742275656650784772,ctsh,2016-06-13 08:41:00,rt ctsh day high see greater ctsh mar szmk,0.0,1.0,966.0,6.0,True,0
742275480745713664,ctsh,2016-06-13 08:40:00,ctsh day high see greater ctsh mar szmk,1.0,1.0,78.0,60.0,False,1
742262730682466304,ctsh,2016-06-13 07:50:00,ctsh sell signal 60.27 jun 10 16,1.0,0.0,347.0,5.0,False,0
742184752724074496,ctsh,2016-06-13 02:40:00,met ctsh tsn options largest change price free options screener,0.0,0.0,1026.0,8.0,False,0
742146968844128256,ctsh,2016-06-13 00:10:00,ctsh sell signal 60.27 jun 10 16,0.0,0.0,347.0,5.0,False,0
742120978243817472,ctsh,2016-06-12 22:26:00,ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,0.0,2767.0,279.0,False,1
742115699313774593,ctsh,2016-06-12 22:05:00,ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,0.0,3342.0,253.0,False,0
742098798583808001,ctsh,2016-06-12 20:58:00,kkd message board posts see greater kkd hemp ctsh,0.0,0.0,73.0,40.0,False,1
742063806474424320,ctsh,2016-06-12 18:39:00,fii summary see greater fii ctsh thg,0.0,0.0,64.0,40.0,False,1
742000256502632448,ctsh,2016-06-12 14:27:00,ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,0.0,2767.0,279.0,False,0
741995351679348736,ctsh,2016-06-12 14:07:00,ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,0.0,3342.0,253.0,False,1
741971981839409152,ctsh,2016-06-12 12:34:00,met ctsh tsn options largest change price free options screener,0.0,0.0,1026.0,8.0,False,1
741887746613104640,ctsh,2016-06-12 06:59:00,rt ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,1.0,28143.0,6.0,True,1
741879002244255744,ctsh,2016-06-12 06:25:00,ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,0.0,2767.0,279.0,False,1
741873965510078464,ctsh,2016-06-12 06:05:00,ctsh us agriculture sector gets rs5.8 billion ln development tech solutions,0.0,1.0,3342.0,253.0,False,1
741819812142276608,ctsh,2016-06-12 02:30:00,ctsh sell signal 60.27 jun 10 16,0.0,0.0,347.0,5.0,False,1
741737573643517952,ctsh,2016-06-11 21:03:00,cognizant tech sol ctsh 60.27 ctsh cognizant technology solutions rises 1.44 percent heavy volume watch po,0.0,0.0,1851.0,446.0,False,1
741681035298013185,ctsh,2016-06-11 17:18:00,bwld volume see greater bwld orex ctsh,0.0,0.0,60.0,40.0,False,1
741677550741688320,ctsh,2016-06-11 17:04:00,ctsh company cognizant technology solutions corp submited new sec filing,0.0,0.0,63.0,0.0,False,1
741655400294948866,ctsh,2016-06-11 15:36:00,met ctsh tsn options largest change price free options screener,0.0,0.0,1026.0,8.0,False,1
741631068437131264,ctsh,2016-06-11 14:00:00,ctsh sell signal 60.27 jun 10 16,0.0,0.0,347.0,5.0,False,1
741594886990790660,ctsh,2016-06-11 11:36:00,chartguy89 2016 trending stocks ctsh 60.27 stock charts ctsh cognizant,0.0,0.0,659.0,418.0,False,1
741591574849585152,ctsh,2016-06-11 11:23:00,cpxx eod data see greater cpxx ctsh hmc,0.0,0.0,73.0,40.0,False,1
741529521325641728,ctsh,2016-06-11 07:16:00,,0.0,0.0,8.0,20.0,False,1
741428312761860096,ctsh,2016-06-11 00:34:00,elder red,0.0,1.0,4864.0,2512.0,False,1
741419794050777088,ctsh,2016-06-11 00:00:00,ctsh sell signal 60.27 jun 10 16,0.0,0.0,347.0,5.0,False,0
741313833583661060,ctsh,2016-06-10 16:59:00,cognizant technology solutions corp ctsh cao steven schwartz sells 527 shares,0.0,0.0,529.0,6.0,False,1
741313591178104834,ctsh,2016-06-10 16:58:00,cognizant technology solutions corp ctsh cao steven schwartz sells 527 shares,0.0,0.0,1171.0,58.0,False,1
741312426797334528,ctsh,2016-06-10 16:53:00,cognizant technology solutions corp ctsh vp malcolm frank sells 583 shares stock,0.0,0.0,998.0,0.0,False,1
741312424314294272,ctsh,2016-06-10 16:53:00,cognizant technology solutions corp ctsh vp malcolm frank sells 583 shares stock,0.0,0.0,998.0,0.0,False,1
741311546312253442,ctsh,2016-06-10 16:50:00,cognizant technology solutions corp ctsh cao steven schwartz sells 527 shares,0.0,0.0,1073.0,11.0,False,1
741311097106530304,ctsh,2016-06-10 16:48:00,cognizant technology solutions corp ctsh cao steven schwartz sells 527 shares,0.0,0.0,6364.0,2292.0,False,1
741284057494003712,ctsh,2016-06-10 15:01:00,ctsh new insider filing ctsh chief financial officer karen mcloughlin,0.0,0.0,532.0,0.0,False,1
741279304156389376,ctsh,2016-06-10 14:42:00,karen mcloughlin sells 1671 shares cognizant technology solutions corp ctsh stock,0.0,0.0,998.0,0.0,False,1
741278302820663298,ctsh,2016-06-10 14:38:00,ctsh karen mcloughlin sells 1671 shares cognizant technology solutions corp stock,0.0,0.0,6364.0,2292.0,False,1
741271562628763649,ctsh,2016-06-10 14:11:00,cognizant technology solutions corp cfo karen mcloughlin sells dollars 02148.23 ctsh,0.0,0.0,6364.0,2292.0,False,1
741271478113558529,ctsh,2016-06-10 14:11:00,cognizant technology solutions corp cfo karen mcloughlin sells dollars 02148.23 ctsh,0.0,0.0,4588.0,2835.0,False,0
741269303178211328,ctsh,2016-06-10 14:02:00,togovern rt corpgovnet cognizant technology ctsh – written consent,0.0,0.0,511.0,60.0,False,1
741269101088243712,ctsh,2016-06-10 14:01:00,ctsh 60.5 puts buying activity expiring 17 jun volume 500,0.0,0.0,1868.0,32.0,False,0
741268303264370691,ctsh,2016-06-10 13:58:00,get say ctsh speculatingstocks discovery engine,0.0,0.0,868.0,778.0,False,1
741267034965610497,ctsh,2016-06-10 13:53:00,cognizant technology solutions corporations chief financial officer disposed 1671 sha,0.0,0.0,340.0,27.0,False,1
741265362629603328,ctsh,2016-06-10 13:46:00,rt cognizant technology ctsh – written consent,0.0,2.0,21743.0,12621.0,True,1
741265359072825344,ctsh,2016-06-10 13:46:00,rt cognizant technology ctsh – written consent,0.0,2.0,3550.0,2191.0,True,0
741264571910885376,ctsh,2016-06-10 13:43:00,cognizant technology ctsh – written consent,0.0,2.0,5490.0,850.0,False,0
741243942168055812,ctsh,2016-06-10 12:21:00,39 new stocks master scores greater 70 today inn 76 ng 74 ctsh 73 fii 73 sjm 73,0.0,0.0,180.0,284.0,False,0
741242964287033345,ctsh,2016-06-10 12:17:00,cognizant technology solutions corp ctsh stock rating reaffirmed barclays,0.0,0.0,1073.0,11.0,False,1
741242307656208384,ctsh,2016-06-10 12:15:00,cognizant technology solutions corp ctsh stock rating reaffirmed barclays,0.0,0.0,6364.0,2292.0,False,0
741240159019126784,ctsh,2016-06-10 12:06:00,cognizant technology solutions corp ctsh stock rating reaffirmed barclays,0.0,0.0,2225.0,11.0,False,1
741231183867056128,ctsh,2016-06-10 11:31:00,nikko asset management americas inc cuts stake cognizant technology solutions corp ctsh,0.0,0.0,771.0,8.0,False,1
741228757441236992,ctsh,2016-06-10 11:21:00,academic algorithms volatility volatility mnst cdns lrcx ctsh,0.0,0.0,692.0,10.0,False,0
741228754454884352,ctsh,2016-06-10 11:21:00,academic algorithms volatility volatility mnst cdns lrcx ctsh,0.0,0.0,49.0,8.0,False,1
741228330825977856,ctsh,2016-06-10 11:19:00,cognizant technology solutions corp ctsh position lowered jpmorgan chase co,0.0,0.0,529.0,6.0,False,0
741227952965341185,ctsh,2016-06-10 11:18:00,cognizant technology solutions corp ctsh position lowered jpmorgan chase co,0.0,0.0,1171.0,58.0,False,0
741222685913550848,ctsh,2016-06-10 10:57:00,adell harriman carpenter inc decreases stake cognizant technology solutions corp ctsh,0.0,0.0,998.0,0.0,False,1
741222614866268160,ctsh,2016-06-10 10:56:00,633886 shares cognizant technology solutions corp ctsh acquired nn investment partners holdings n v,0.0,0.0,771.0,8.0,False,1
741216971191115776,ctsh,2016-06-10 10:34:00,cognizant technology solutions corp ctsh cao sells dollars 10760.00 stock,0.0,0.0,1073.0,11.0,False,0
741216636850581504,ctsh,2016-06-10 10:33:00,cognizant technology solutions corp ctsh cao sells dollars 10760.00 stock,0.0,0.0,6364.0,2292.0,False,1
741215213353979905,ctsh,2016-06-10 10:27:00,musa nordic american tanker shipping ltd chart musa ctsh bidu aal,0.0,0.0,114.0,40.0,False,1
741210311487672321,ctsh,2016-06-10 10:08:00,fcx first mining finance corp bid fcx uvxy ctxs ctsh,0.0,0.0,86.0,40.0,False,0
741209814416687106,ctsh,2016-06-10 10:06:00,insider selling cognizant technology solutions corp ctsh vp sells dollars 26448.80 stock,0.0,0.0,998.0,0.0,False,0
741209809622597632,ctsh,2016-06-10 10:06:00,insider selling cognizant technology solutions corp ctsh vp sells dollars 26448.80 stock,0.0,0.0,998.0,0.0,False,1
741209051191595010,ctsh,2016-06-10 10:03:00,edr ishares msci emerging markets etf 52 week low edr smn bri v ctsh,0.0,0.0,80.0,41.0,False,1
741207295829233664,ctsh,2016-06-10 09:56:00,cxrx deutsche bank ag tick cxrx epd aug v ctsh,0.0,0.0,78.0,60.0,False,1
741205531507888128,ctsh,2016-06-10 09:49:00,ctsh catchmark timber trust inc current price ctsh de iyr vnq,0.0,0.0,59.0,40.0,False,0
741197316481290240,ctsh,2016-06-10 09:16:00,cognizant technology solutions corp ctsh president sells dollars 379266.68 stock,0.0,0.0,2225.0,11.0,False,1
741113973425180673,ctsh,2016-06-10 03:45:00,cognizant technology solutions corp cao steven schwartz sells dollars 1941.47 ctsh,0.0,0.0,6364.0,2292.0,False,1
741113966047428608,ctsh,2016-06-10 03:45:00,cognizant technology solutions corp vp malcolm frank sells dollars 5329.80 ctsh,0.0,0.0,6364.0,2292.0,False,1
741102606421004288,ctsh,2016-06-10 03:00:00,buy signal detected 2 stocks ctsh msft,0.0,0.0,224.0,192.0,False,1
741092452409454592,ctsh,2016-06-10 02:19:00,cognizant technology solutions corp cao steven schwartz sells dollars 1941.47 ctsh,0.0,0.0,4588.0,2835.0,False,1
741092450123587584,ctsh,2016-06-10 02:19:00,cognizant technology solutions corp vp malcolm frank sells dollars 5329.80 ctsh,0.0,0.0,4588.0,2835.0,False,0
741075024669511681,ctsh,2016-06-10 01:10:00,rt voya previous close see greater voya xrm ctsh,0.0,1.0,966.0,6.0,True,0
741074789230481408,ctsh,2016-06-10 01:09:00,voya previous close see greater voya xrm ctsh,0.0,1.0,73.0,40.0,False,1
741057423872565252,ctsh,2016-06-10 00:00:00,ctsh buy signal 61.62 jun 08 16,0.0,0.0,347.0,5.0,False,0
741053780909654017,ctsh,2016-06-09 23:46:00,gi exchange see greater gi osgb ctsh,0.0,0.0,113.0,40.0,False,1
741046899675959296,ctsh,2016-06-09 23:18:00,50 day support,0.0,0.0,4864.0,2512.0,False,1
741036416197492736,ctsh,2016-06-09 22:37:00,,0.0,0.0,8.0,20.0,False,0
741023580838723584,ctsh,2016-06-09 21:46:00,ctsh chart see greater ctsh nok ibn,0.0,0.0,73.0,58.0,False,1
740993910827327488,ctsh,2016-06-09 19:48:00,ctsh,0.0,0.0,4450.0,295.0,False,0
740993750596521985,ctsh,2016-06-09 19:47:00,ctsh come,0.0,0.0,4450.0,295.0,False,1
740973149643149312,ctsh,2016-06-09 18:25:00,dd percent change see greater dd ctsh sss,0.0,0.0,64.0,40.0,False,0
740933893201797120,ctsh,2016-06-09 15:49:00,volume alert ctsh 60.56 cognizant tech sol ctsh hit high today 61.07 closing day 0 60.56 1,0.0,0.0,806.0,447.0,False,1
740916776398147585,ctsh,2016-06-09 14:41:00,cognizant technology solutions corp ctsh vp sells dollars 5329.80 stock,0.0,0.0,771.0,8.0,False,1
740912916749111297,ctsh,2016-06-09 14:26:00,watching ctsh under 60.40 not much follow today becareful scalp,2.0,0.0,29199.0,9885.0,False,1
740911157788180480,ctsh,2016-06-09 14:19:00,cognizant technology solutions corp vp malcolm frank sells dollars 5329.80 ctsh,0.0,0.0,4588.0,2835.0,False,0
740908686860820480,ctsh,2016-06-09 14:09:00,cognizant technology solutions corp cao steven schwartz sells dollars 1941.47 ctsh,1.0,0.0,6364.0,2292.0,False,0
740908674957385732,ctsh,2016-06-09 14:09:00,cognizant technology solutions corp vp malcolm frank sells dollars 5329.80 ctsh,1.0,0.0,6364.0,2292.0,False,1
740908611493367808,ctsh,2016-06-09 14:09:00,cognizant technology solutions corp cao steven schwartz sells dollars 1941.47 ctsh,0.0,0.0,4588.0,2835.0,False,1
740908608867569666,ctsh,2016-06-09 14:09:00,cognizant technology solutions corp vp malcolm frank sells dollars 5329.80 ctsh,0.0,0.0,4588.0,2835.0,False,1
740905314858508288,ctsh,2016-06-09 13:56:00,ctsh new insider transaction ctsh evp chief legal cao,0.0,0.0,532.0,0.0,False,1
740903458585333760,ctsh,2016-06-09 13:48:00,ctsh 59.5 puts buying activity expiring 17 jun volume 975,1.0,0.0,1868.0,32.0,False,1
740901335445307393,ctsh,2016-06-09 13:40:00,exec vp cognizant technology solutions corporation disposed 583 shares,0.0,0.0,340.0,27.0,False,1
740900531414044676,ctsh,2016-06-09 13:37:00,evp cognizant technology solutions corporation disposed 527 shares,0.0,0.0,340.0,27.0,False,1
740900303273373696,ctsh,2016-06-09 13:36:00,ctsh 60.5 puts buying activity expiring 17 jun volume 470,0.0,0.0,1868.0,32.0,False,1
740885884439003136,ctsh,2016-06-09 12:38:00,blackrock japan co ltd dollars 7655000 position cognizant technology solutions corp ctsh,0.0,0.0,421.0,10.0,False,1
740872663875256321,ctsh,2016-06-09 11:46:00,nasdaq100 performance csx hsic googl ctsh esrx tsla isrg ctxs pcar mnst yhoo mxim symc,0.0,0.0,869.0,7.0,False,0
740867154032132096,ctsh,2016-06-09 11:24:00,cognizant technology solutions corp’s ctsh overweight rating reaffirmed barclays,0.0,0.0,421.0,10.0,False,1
740865426100518912,ctsh,2016-06-09 11:17:00,cognizant technology solutions corp ctsh provident investment management inc ’s 7 largest position,0.0,0.0,529.0,6.0,False,1
740865085380431872,ctsh,2016-06-09 11:16:00,cognizant technology solutions corp ctsh provident investment management inc ’s 7 largest position,0.0,0.0,1171.0,58.0,False,1
740842531232088064,ctsh,2016-06-09 09:46:00,steven schwartz sells 6846 shares cognizant technology solutions corp ctsh stock,0.0,0.0,529.0,6.0,False,1
740842275572469761,ctsh,2016-06-09 09:45:00,steven schwartz sells 6846 shares cognizant technology solutions corp ctsh stock,0.0,0.0,1171.0,58.0,False,1
740837841408827392,ctsh,2016-06-09 09:28:00,malcolm frank sells 8780 shares cognizant technology solutions corp ctsh stock,0.0,0.0,529.0,6.0,False,1
740837735666208768,ctsh,2016-06-09 09:27:00,malcolm frank sells 8780 shares cognizant technology solutions corp ctsh stock,0.0,0.0,1171.0,58.0,False,1
740827666299899904,ctsh,2016-06-09 08:47:00,gordon coburn sells 22881 shares cognizant technology solutions corp ctsh stock,0.0,0.0,998.0,0.0,False,1
740826455584714752,ctsh,2016-06-09 08:42:00,gordon coburn sells 22881 shares cognizant technology solutions corp ctsh stock,0.0,0.0,1073.0,11.0,False,1
740826002541191168,ctsh,2016-06-09 08:40:00,gordon coburn sells 22881 shares cognizant technology solutions corp ctsh stock,0.0,0.0,6364.0,2292.0,False,0
740816483907960832,ctsh,2016-06-09 08:03:00,ctsh volume see greater ctsh srdx yhoo,0.0,0.0,60.0,40.0,False,1
740709999886880768,ctsh,2016-06-09 01:00:00,ctsh buy signal 61.62 jun 08 16,0.0,0.0,347.0,5.0,False,1
740687408748990464,ctsh,2016-06-08 23:30:00,bullish engulfing,0.0,1.0,4864.0,2512.0,False,0
740628602627067904,ctsh,2016-06-08 19:36:00,ctsh last trade see greater ctsh eat lexg,0.0,0.0,73.0,40.0,False,1
740606824353665026,ctsh,2016-06-08 18:10:00,active stocks breaking,0.0,0.0,34281.0,19067.0,False,0
740588222409891841,ctsh,2016-06-08 16:56:00,ctsh up 1.4 percent 61.56 cycle setup alert,0.0,0.0,1736.0,219.0,False,1
740572049312092160,ctsh,2016-06-08 15:51:00,nasdaq100 performance csx esrx pcar biib tsla googl lvnta ctsh yhoo symc txn incy chtr,1.0,0.0,869.0,7.0,False,1
740563046326665216,ctsh,2016-06-08 15:16:00,ome shares see greater ome fcau ctsh,0.0,0.0,78.0,60.0,False,0
740551038571274240,ctsh,2016-06-08 14:28:00,cognizant technology solutions corp ctsh cao steven schwartz sells 6846 shares,0.0,0.0,771.0,8.0,False,0
740549966167412736,ctsh,2016-06-08 14:24:00,cognizant technology solutions corp ctsh vp malcolm frank sells 8780 shares stock,0.0,0.0,1073.0,11.0,False,1
740545001025863685,ctsh,2016-06-08 14:04:00,cognizant technology solutions corp ctsh vp malcolm frank sells 8780 shares stock,0.0,0.0,6364.0,2292.0,False,0
