Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742996838685511680,nxpi,2016-06-15 08:27:00,isd invo bioscience inc e p isd nxpi bxe rwm,0.0,0.0,72.0,40.0,False,1
742996082045685760,nxpi,2016-06-15 08:24:00,iae international business machines day low iae uvxy gg nxpi,0.0,0.0,72.0,40.0,False,1
742994063377465344,nxpi,2016-06-15 08:16:00,gwp l halliburton co message board posts gwp l lnkd nxpi wynn,0.0,0.0,86.0,40.0,False,1
742988777342275585,nxpi,2016-06-15 07:55:00,dia spdr dow jones industrial average etf e p dia nxpi labu cod l,0.0,0.0,72.0,58.0,False,0
742985104759349249,nxpi,2016-06-15 07:40:00,nxp semiconductors nv’s nxpi “buy” rating reaffirmed oppenheimer,0.0,0.0,422.0,10.0,False,0
742982912082120705,nxpi,2016-06-15 07:31:00,rt lies damned lies earnings estimates,0.0,1.0,764.0,984.0,True,1
742982864644526080,nxpi,2016-06-15 07:31:00,aapl apple inc summary aapl fxb nxpi tmf,1.0,0.0,58.0,40.0,False,1
742971424588062721,nxpi,2016-06-15 06:46:00,sfun proshares short p500 news sfun nxpi people abx,0.0,0.0,86.0,40.0,False,0
742969654793150464,nxpi,2016-06-15 06:39:00,nxpi organovo holdings inc 52 week low nxpi labd taho ir,0.0,0.0,72.0,58.0,False,1
742967406633615360,nxpi,2016-06-15 06:30:00,labd direxion daily p biotech bull 3 times shares tick labd db nxpi hnu,0.0,0.0,77.0,40.0,False,1
742956822336811008,nxpi,2016-06-15 05:48:00,c cameco corp ask size c db bto nxpi,0.0,0.0,99.0,40.0,False,0
742937439975673860,nxpi,2016-06-15 04:31:00,nxpi nxp semiconductor n v eod data nxpi uso tree jpm,0.0,0.0,72.0,40.0,False,1
742936089300750336,nxpi,2016-06-15 04:25:00,nxpi nxp semiconductors nv discuss divesture nxp standard products business investor call,0.0,0.0,70.0,90.0,False,1
742923601414922240,nxpi,2016-06-15 03:36:00,alb albemarle corp ideas alb uvxy nxpi syy,0.0,0.0,60.0,40.0,False,0
742917042949529600,nxpi,2016-06-15 03:10:00,nxpi sell signal 87.36 jun 14 16,0.0,0.0,347.0,5.0,False,1
742910459892797440,nxpi,2016-06-15 02:43:00,sds proshares ultrashort p500 ex div date sds bac iau nxpi,0.0,0.0,113.0,40.0,False,1
742907868542697472,nxpi,2016-06-15 02:33:00,nxpi nxp semiconductor n v open nxpi gdxj xlb spxl,0.0,0.0,60.0,40.0,False,1
