Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742774066608754689,disck,2016-06-14 17:41:00,disck quietly beginning enter no brainah territory,8.0,0.0,2382,107.0,False,1
742725193500528640,disck,2016-06-14 14:27:00,rt discovery communications hits 1 quarter low,0.0,1.0,316,571.0,True,1
742718376389312512,disck,2016-06-14 14:00:00,discovery communications hits 1 quarter low,1.0,1.0,64,3.0,False,0
742714572428152832,disck,2016-06-14 13:45:00,discovery communications hits 1 quarter low,1.0,0.0,64,3.0,False,0
742683511480520704,disck,2016-06-14 11:42:00,shufro rose co llc purchases shares 13482 discovery communications inc disck,0.0,0.0,2225,11.0,False,1
742462823612198918,disck,2016-06-13 21:05:00,disck discovery communications disck stock might great pick,0.0,0.0,591,0.0,False,0
741848216677842947,disck,2016-06-12 04:22:00,discovery comm inc disck 25.26 disck investigation discovery premiere adnan syed innocent guilty,0.0,0.0,1851,446.0,False,1
741272800841732096,disck,2016-06-10 14:16:00,discovery communications disck weak high volume disck,0.0,0.0,2290,1222.0,False,1
741011155313909760,disck,2016-06-09 20:56:00,discovery puts ‘shark week’ building design up vote,0.0,0.0,84,308.0,False,1
740981815058518016,disck,2016-06-09 19:00:00,disck eurosport makes grand slam roland garros 2016,0.0,0.0,286,0.0,False,1
740895528976850944,disck,2016-06-09 13:17:00,discovery communications inc disck stock price down 2.4 percent,0.0,0.0,1073,11.0,False,1
740894908937015296,disck,2016-06-09 13:14:00,discovery communications inc disck stock price down 2.4 percent,0.0,0.0,6364,2292.0,False,1
740736927914176512,disck,2016-06-09 02:47:00,rt worst spy performers today biib alxn trip disca fcx cmg disck stz,0.0,2.0,2008,5001.0,True,1
740577635164655616,disck,2016-06-08 16:14:00,disck wall street analysts bullish discks earnings growth,0.0,0.0,291,0.0,False,0
740532180477153280,disck,2016-06-08 13:13:00,stocks watch today amg alxn mo bhi cms ed disca disck ilmn ivz low tap nws nke ni orcl peg sig trow trip via b,0.0,0.0,37,36.0,False,1
740303645565157376,disck,2016-06-07 22:05:00,discovery communications inc disck trading down 2.4 percent,0.0,0.0,1073,11.0,False,1
740302747598258176,disck,2016-06-07 22:01:00,discovery communications inc disck trading down 2.4 percent,0.0,0.0,6364,2292.0,False,1
740295668749742080,disck,2016-06-07 21:33:00,worst spy performers today biib alxn trip disca fcx cmg disck stz,0.0,2.0,14917,62.0,False,0
740197140807491585,disck,2016-06-07 15:02:00,discovery european talks twitter facebook olympics,0.0,0.0,84,308.0,False,1
740186100811993088,disck,2016-06-07 14:18:00,trade ideas discovery communications disck todays roof leaker stock disck,0.0,0.0,2290,1222.0,False,0
739791726353764352,disck,2016-06-06 12:11:00,fdo partners llc dollars 029000 stake discovery communications inc disck,0.0,0.0,525,6.0,False,1
739791353631100933,disck,2016-06-06 12:09:00,fdo partners llc dollars 029000 stake discovery communications inc disck,0.0,0.0,1172,58.0,False,0
739773054679699456,disck,2016-06-06 10:56:00,institutional capital llc dollars 5808000 stake discovery communications inc disck,0.0,0.0,1083,11.0,False,1
739044459967565824,disck,2016-06-04 10:41:00,fine discovery disck,0.0,0.0,65,104.0,False,1
738851196694233088,disck,2016-06-03 21:53:00,disck bear pattern not confirmed new bear pattern detected,0.0,0.0,2307,1353.0,False,1
738615909988765697,disck,2016-06-03 06:18:00,disck us dubai host worlds first discovery shark week exhibition communications inc,0.0,0.0,3333,252.0,False,1
738488404283785216,disck,2016-06-02 21:52:00,disck apparently bear pattern not confirmed prices continue rise,0.0,0.0,2304,1353.0,False,1
738477918729457668,disck,2016-06-02 21:10:00,want latest upgrades downgrades egl disck meet wafd kmg checkout marketbeat daily,0.0,0.0,4221,0.0,False,0
738473960136953856,disck,2016-06-02 20:54:00,disck don’t miss paranormal lockdown outrageous acts science awesome con,0.0,0.0,289,0.0,False,1
738126460506902528,disck,2016-06-01 21:53:00,disck bear pattern not confirmed new bear pattern detected,0.0,0.0,2300,1354.0,False,1
738111275859910656,disck,2016-06-01 20:53:00,discovery communications inc disck shares sold chevy chase trust holdings inc,0.0,0.0,762,8.0,False,0
738079370892443649,disck,2016-06-01 18:46:00,fisher asset management llc dollars 815000 position discovery communications inc disck,0.0,0.0,990,0.0,False,0
737986415418593280,disck,2016-06-01 12:37:00,addenda capital inc increases position discovery communications inc disck,0.0,0.0,760,8.0,False,1
737923649555030016,disck,2016-06-01 08:28:00,disck wall street analysts bullish discks earnings growth,0.0,0.0,282,0.0,False,1
737752549214818304,disck,2016-05-31 21:08:00,rt norges bank invests dollars 6651000 discovery communications inc disck,0.0,1.0,100,81.0,True,0
