Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743017510858031105,fast,2016-06-15 09:49:00,amryt pharma plc fast earns speculative buy rating beaufort securities,0.0,0.0,1172,58.0,False,1
743016280928714752,fast,2016-06-15 09:44:00,amryt pharma plc fast earns speculative buy rating beaufort securities,0.0,0.0,998,0.0,False,1
742972094632361984,fast,2016-06-15 06:48:00,motley fool wealth management llc boosts position fastenal company fast,0.0,0.0,2226,11.0,False,0
742902342245191680,fast,2016-06-15 02:11:00,fast weekly bull flag,0.0,0.0,288,98.0,False,1
742841351830704128,fast,2016-06-14 22:09:00,scan results jack box bearish today fast,0.0,0.0,716,45.0,False,1
742755289942855681,fast,2016-06-14 16:27:00,reports distributors updated fast gww,0.0,0.0,607,149.0,False,1
742720246826606592,fast,2016-06-14 14:08:00,blackrock institutional trust company n boosts position fastenal company fast,0.0,0.0,998,0.0,False,1
742714553771958272,fast,2016-06-14 13:45:00,fastenal company hits 1 quarter low,0.0,0.0,64,3.0,False,1
742672362047426561,fast,2016-06-14 10:57:00,landscape capital management l l c boosts position fastenal company fast,0.0,0.0,771,8.0,False,1
742663136172347393,fast,2016-06-14 10:21:00,watch 7 huge put purchases tuesday trade fast hes ip lock swhc srpt kr,0.0,0.0,1614,201.0,False,1
742618211452133376,fast,2016-06-14 07:22:00,diversified investment strategies llc dollars 776000 position fastenal company fast,0.0,0.0,422,10.0,False,1
742615025383247872,fast,2016-06-14 07:09:00,amryt pharma plc fast stock rating reaffirmed beaufort securities,0.0,0.0,2226,11.0,False,1
742615021692321793,fast,2016-06-14 07:09:00,amryt pharma plc fast stock rating reaffirmed beaufort securities,0.0,0.0,2226,11.0,False,1
742495441556779009,fast,2016-06-13 23:14:00,expansion bd,0.0,0.0,4864,2512.0,False,1
742478731713843200,fast,2016-06-13 22:08:00,scan results expansion breakdown today kw cs tvpt sonc lbtya vlo fly fast spr bw,0.0,0.0,716,45.0,False,1
742408670764400640,fast,2016-06-13 17:29:00,brian bares’ favorite investment reads favorite stocks fast pah inin cfx,0.0,0.0,13420,746.0,False,0
742408636941623296,fast,2016-06-13 17:29:00,brian bares’ favorite investment reads favorite stocks fast pah inin cfx,0.0,0.0,306,13.0,False,1
742386043199094785,fast,2016-06-13 16:00:00,fast sell signal 44.57 jun 10 16,0.0,0.0,347,5.0,False,1
742375933085114368,fast,2016-06-13 15:19:00,fastenal company fast shares bought teachers advisors inc,0.0,0.0,422,10.0,False,1
742375271358160896,fast,2016-06-13 15:17:00,fast fastenal company shares bought teachers advisors inc,0.0,0.0,630,5.0,False,1
742375150054715396,fast,2016-06-13 15:16:00,fast fastenal company shares bought teachers advisors inc,0.0,0.0,168,0.0,False,1
742361661751754753,fast,2016-06-13 14:23:00,added june 44 puts fast,1.0,0.0,27499,254.0,False,1
742359733399478272,fast,2016-06-13 14:15:00,paid wanted took starter july fast 42 puts entry .89 tight stops since overpaid might add,1.0,0.0,1227,253.0,False,1
742348642116325376,fast,2016-06-13 13:31:00,fastenal company’s fast “hold” rating reiterated wells fargo,0.0,0.0,422,10.0,False,0
742252809136054272,fast,2016-06-13 07:10:00,fast giverny capital inc dollars 00000 stake fastenal company,0.0,0.0,630,5.0,False,0
742252771395686400,fast,2016-06-13 07:10:00,giverny capital inc dollars 00000 stake fastenal company fast,0.0,0.0,422,10.0,False,1
742252693712965632,fast,2016-06-13 07:10:00,fast giverny capital inc dollars 00000 stake fastenal company,0.0,0.0,168,0.0,False,1
742154517572136960,fast,2016-06-13 00:40:00,fast sell signal 44.57 jun 10 16,0.0,0.0,347,5.0,False,1
741906663620378624,fast,2016-06-12 08:15:00,fastenal co fast 44.57 fast smartrend watching potential rebound shares fastenal 2.12 percent loss,0.0,0.0,1852,446.0,False,0
741903822575013888,fast,2016-06-12 08:03:00,brokerages set fastenal company fast price target dollars 7.22,0.0,0.0,771,8.0,False,0
741555162456678400,fast,2016-06-11 08:58:00,tiaa cref investment management llc buys 271027 shares fastenal company fast,0.0,0.0,771,8.0,False,1
741827362187292672,fast,2016-06-12 03:00:00,fast sell signal 44.57 jun 10 16,0.0,0.0,347,5.0,False,1
741638618251464704,fast,2016-06-11 14:30:00,fast sell signal 44.57 jun 10 16,0.0,0.0,347,5.0,False,0
741530544714944512,fast,2016-06-11 07:20:00,bb corp weighs fastenal company’s second quarter 2016 earnings fast,0.0,0.0,2226,11.0,False,1
741528164334219264,fast,2016-06-11 07:11:00,bb corp weighs fastenal company’s second quarter 2016 earnings fast,0.0,0.0,6365,2292.0,False,1
741427225325625344,fast,2016-06-11 00:30:00,fast sell signal 44.57 jun 10 16,0.0,0.0,347,5.0,False,0
741420197861527552,fast,2016-06-11 00:02:00,high pole,1.0,0.0,4864,2512.0,False,1
741335110306439168,fast,2016-06-10 18:23:00,glenmede trust co na cuts stake fastenal company fast,0.0,0.0,530,6.0,False,1
741334860783079424,fast,2016-06-10 18:22:00,glenmede trust co na cuts stake fastenal company fast,0.0,0.0,1172,58.0,False,1
741332657670328320,fast,2016-06-10 18:14:00,fastenal company hits 1 quarter low,0.0,0.0,64,3.0,False,0
741240164337483776,fast,2016-06-10 12:06:00,fastenal company fast rating reiterated wells fargo,0.0,0.0,2226,11.0,False,1
741229854054584320,fast,2016-06-10 11:25:00,amryt pharma plc fast stock rating reaffirmed beaufort securities,0.0,0.0,422,10.0,False,1
741227716486238208,fast,2016-06-10 11:17:00,amryt pharma plcs speculative buy rating reiterated beaufort securities,0.0,0.0,4588,2835.0,False,1
741215658189393920,fast,2016-06-10 10:29:00,champlain investment partners llc sells 72435 shares fastenal company fast,0.0,0.0,530,6.0,False,1
741215493319741440,fast,2016-06-10 10:28:00,champlain investment partners llc sells 72435 shares fastenal company fast,0.0,0.0,1172,58.0,False,0
741172603906330624,fast,2016-06-10 07:38:00,q2 2016 eps estimates fastenal company fast lifted northcoast research,0.0,0.0,530,6.0,False,0
741172377011249152,fast,2016-06-10 07:37:00,q2 2016 eps estimates fastenal company fast lifted northcoast research,0.0,0.0,1172,58.0,False,1
741169779818569728,fast,2016-06-10 07:27:00,q2 2016 eps estimates fastenal company fast lifted northcoast research,0.0,0.0,422,10.0,False,1
741061656239853568,fast,2016-06-10 00:17:00,elder red,0.0,0.0,4864,2512.0,False,1
740989192717623296,fast,2016-06-09 19:29:00,fastenal company fast given consensus rating “hold” brokerages,0.0,0.0,1074,11.0,False,0
740988136319266816,fast,2016-06-09 19:25:00,fastenal company fast given consensus rating “hold” brokerages,0.0,0.0,6365,2292.0,False,0
740950061761335296,fast,2016-06-09 16:53:00,q2 2016 eps estimates fastenal company decreased analyst fast,0.0,0.0,530,6.0,False,0
740949814796517376,fast,2016-06-09 16:52:00,q2 2016 eps estimates fastenal company decreased analyst fast,0.0,0.0,1172,58.0,False,1
740917470186373125,fast,2016-06-09 14:44:00,fdo partners llc invests dollars 77000 fastenal company fast,0.0,0.0,2226,11.0,False,0
740867132561469440,fast,2016-06-09 11:24:00,fastenal company fast given hold rating wells fargo,0.0,0.0,1074,11.0,False,1
740866720190042112,fast,2016-06-09 11:22:00,fastenal company fast given hold rating wells fargo,0.0,0.0,6365,2292.0,False,1
740831892187021314,fast,2016-06-09 09:04:00,hikari power ltd dollars 000000 position fastenal company fast,0.0,0.0,771,8.0,False,1
740805492365221892,fast,2016-06-09 07:19:00,fastenal company post second quarter 2016 earnings dollars .48 per share william blair forecasts fast,0.0,0.0,998,0.0,False,1
740805217420218369,fast,2016-06-09 07:18:00,fastenal company post second quarter 2016 earnings dollars .48 per share william blair forecasts fast,0.0,0.0,771,8.0,False,1
740792257708691456,fast,2016-06-09 06:26:00,northcoast research comments fastenal company’s second quarter 2016 earnings fast,0.0,0.0,2226,11.0,False,0
740790727303630850,fast,2016-06-09 06:20:00,northcoast research comments fastenal company’s second quarter 2016 earnings fast,0.0,0.0,1074,11.0,False,0
740790312335970307,fast,2016-06-09 06:19:00,northcoast research comments fastenal company’s second quarter 2016 earnings fast,0.0,0.0,6365,2292.0,False,0
740675558711918592,fast,2016-06-08 22:43:00,nr7 stocks,0.0,0.0,4864,2512.0,False,0
740669864008912897,fast,2016-06-08 22:20:00,great show always used fast economic forecaster gww works nothing better though use air,1.0,0.0,17,0.0,False,1
740613186412531714,fast,2016-06-08 18:35:00,fast cgnx powi pbpb ueps presentations starting,0.0,0.0,337,754.0,False,0
740589479530991616,fast,2016-06-08 17:01:00,fastenal company post second quarter 2016 earnings dollars .47 per share northcoast research forecasts fast,0.0,0.0,998,0.0,False,0
740471536356843520,fast,2016-06-08 09:12:00,fastenal companys hold rating reiterated wells fargo,0.0,0.0,4588,2835.0,False,1
740464653499805697,fast,2016-06-08 08:45:00,fastenal receives hold wells fargo fast,0.0,0.0,466,214.0,False,0
740418040022585344,fast,2016-06-08 05:39:00,q2 2016 eps estimates fastenal company decreased william blair fast,0.0,0.0,1074,11.0,False,1
740417534411845634,fast,2016-06-08 05:37:00,q2 2016 eps estimates fastenal company decreased william blair fast,0.0,0.0,6365,2292.0,False,0
740331911298572288,fast,2016-06-07 23:57:00,high pole,0.0,0.0,4864,2512.0,False,1
740223440196653056,fast,2016-06-07 16:46:00,q2 2016 eps estimates fastenal company fast reduced analyst,0.0,0.0,422,10.0,False,0
740192196574449664,fast,2016-06-07 14:42:00,fast 46 puts selling activity expiring 17 jun volume 1975,0.0,0.0,1868,32.0,False,0
740128752223453186,fast,2016-06-07 10:30:00,company may sales rise 6.2 percent shares lower 2 percent nasdaq read,0.0,0.0,62,2.0,False,1
740086030360039425,fast,2016-06-07 07:40:00,marietta investment partners llc sells 5400 shares fastenal company fast,0.0,0.0,1084,11.0,False,0
740085905772269568,fast,2016-06-07 07:40:00,fast received new alert find,0.0,0.0,8028,7839.0,False,1
740085629082570752,fast,2016-06-07 07:38:00,marietta investment partners llc sells 5400 shares fastenal company fast,0.0,0.0,6334,2292.0,False,1
