Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
743014834191642624,avgo,2016-06-15 09:38:00,insider selling broadcom limited avgo svp sells dollars 54437.44 stock,0.0,0.0,6363.0,2292.0,False,0
743014829980561408,avgo,2016-06-15 09:38:00,insider selling broadcom limited avgo svp sells dollars 54437.44 stock,0.0,0.0,6363.0,2292.0,False,1
743012116681138176,avgo,2016-06-15 09:27:00,investec asset management ltd sells 2141 shares broadcom limited avgo,0.0,0.0,2225.0,11.0,False,1
742998210931789824,avgo,2016-06-15 08:32:00,rt broadcom limited avgo director sells dollars 07687000.00 stock,0.0,1.0,1116.0,4763.0,True,1
742998162051334145,avgo,2016-06-15 08:32:00,broadcom limited avgo director sells dollars 07687000.00 stock,0.0,1.0,529.0,6.0,False,0
742997727060054016,avgo,2016-06-15 08:30:00,broadcom limited avgo director sells dollars 07687000.00 stock,0.0,0.0,1171.0,58.0,False,1
742992023448367104,avgo,2016-06-15 08:07:00,broadcom limited avgo given “buy” rating oppenheimer,0.0,0.0,2225.0,11.0,False,1
742992019983847424,avgo,2016-06-15 08:07:00,broadcom limited avgo given “buy” rating oppenheimer,0.0,0.0,2225.0,11.0,False,1
742991276367314944,avgo,2016-06-15 08:04:00,broadcom limited avgo stake raised aviva plc,0.0,0.0,771.0,8.0,False,1
742963740719603712,avgo,2016-06-15 06:15:00,hxd horizons betapro p tsx 60 bull plus etf eod data hxd avgo ivr mu,0.0,0.0,78.0,60.0,False,0
742962477307138049,avgo,2016-06-15 06:10:00,gpro green cures botanical distribution inc exchange gpro jnj avgo xly,0.0,0.0,64.0,40.0,False,1
742954931527819264,avgo,2016-06-15 05:40:00,avgo american water works co inc day high avgo gdxj supn fxa,0.0,0.0,59.0,40.0,False,1
742888595162288130,avgo,2016-06-15 01:16:00,broadcom limiteds buy rating reiterated oppenheimer,0.0,0.0,4588.0,2835.0,False,0
742881330493427713,avgo,2016-06-15 00:48:00,sso proshares ultra p500 last trade sso avgo googl edz,0.0,0.0,55.0,39.0,False,1
742879934629060608,avgo,2016-06-15 00:42:00,slw silver wheaton corp change slw avgo baba amd,0.0,0.0,80.0,41.0,False,0
742876288642207744,avgo,2016-06-15 00:28:00,nem newmont mining corp company info nem ddd meet avgo,0.0,0.0,73.0,40.0,False,1
